driver_id,vehicle_type,driver_rating,driver_status
DRV08154,motor,3.73,nonaktif
DRV08155,mobil,4.35,nonaktif
DRV08156,mobil,3.81,aktif
DRV08157,mobil,3.88,nonaktif
DRV08158,motor,4.71,nonaktif
DRV08159,motor,4.58,nonaktif
DRV08160,motor,4.89,aktif
DRV08161,mobil,3.59,aktif
DRV08162,motor,3.86,nonaktif
DRV08163,motor,4.24,aktif
DRV08164,motor,3.56,nonaktif
DRV08165,mobil,3.96,aktif
DRV08166,motor,4.52,nonaktif
DRV08167,motor,3.51,nonaktif
DRV08168,mobil,3.75,nonaktif
DRV08169,motor,4.55,nonaktif
DRV08170,motor,3.98,nonaktif
DRV08171,mobil,3.62,nonaktif
DRV08172,motor,4.91,nonaktif
DRV08173,motor,3.59,aktif
DRV08174,motor,4.49,aktif
DRV08175,mobil,3.72,nonaktif
DRV08176,motor,4.24,nonaktif
DRV08177,motor,3.67,nonaktif
DRV08178,motor,3.74,aktif
DRV08179,mobil,4.62,aktif
DRV08180,mobil,4.72,aktif
DRV08181,motor,4.08,nonaktif
DRV08182,mobil,4.27,aktif
DRV08183,motor,3.62,aktif
DRV08184,motor,3.83,aktif
DRV08185,motor,4.13,nonaktif
DRV08186,mobil,4.97,nonaktif
DRV08187,mobil,4.86,aktif
DRV08188,motor,4.32,aktif
DRV08189,mobil,4.26,aktif
DRV08190,mobil,3.86,nonaktif
DRV08191,mobil,4.84,aktif
DRV08192,motor,4.62,nonaktif
DRV08193,motor,3.97,aktif
DRV08194,motor,4.01,nonaktif
DRV08195,motor,4.42,nonaktif
DRV08196,motor,4.29,aktif
DRV08197,mobil,4.32,nonaktif
DRV08198,motor,4.0,nonaktif
DRV08199,mobil,3.77,aktif
DRV08200,mobil,3.78,nonaktif
DRV08201,motor,4.93,nonaktif
DRV08202,motor,4.87,nonaktif
DRV08203,mobil,4.86,aktif
DRV08204,mobil,4.01,aktif
DRV08205,mobil,4.39,nonaktif
DRV08206,motor,4.43,nonaktif
DRV08207,motor,4.44,aktif
DRV08208,motor,3.64,aktif
DRV08209,motor,4.33,aktif
DRV08210,mobil,4.67,nonaktif
DRV08211,motor,4.35,aktif
DRV08212,motor,3.53,aktif
DRV08213,motor,4.47,nonaktif
DRV08214,motor,4.08,aktif
DRV08215,motor,4.58,aktif
DRV08216,motor,3.97,nonaktif
DRV08217,mobil,4.27,aktif
DRV08218,motor,3.66,nonaktif
DRV08219,mobil,3.71,nonaktif
DRV08220,motor,3.59,aktif
DRV08221,motor,3.92,aktif
DRV08222,motor,3.52,aktif
DRV08223,motor,3.82,nonaktif
DRV08224,mobil,3.95,nonaktif
DRV08225,motor,3.63,aktif
DRV08226,mobil,4.46,aktif
DRV08227,mobil,4.0,aktif
DRV08228,motor,4.84,nonaktif
DRV08229,motor,4.91,aktif
DRV08230,mobil,3.58,nonaktif
DRV08231,mobil,4.1,nonaktif
DRV08232,mobil,4.54,nonaktif
DRV08233,mobil,4.51,nonaktif
DRV08234,mobil,3.62,aktif
DRV08235,mobil,3.52,nonaktif
DRV08236,mobil,4.68,nonaktif
DRV08237,mobil,3.75,nonaktif
DRV08238,mobil,3.79,nonaktif
DRV08239,motor,4.92,nonaktif
DRV08240,motor,4.87,nonaktif
DRV08241,mobil,3.97,nonaktif
DRV08242,motor,3.69,aktif
DRV08243,motor,3.72,nonaktif
DRV08244,motor,4.6,aktif
DRV08245,motor,4.93,nonaktif
DRV08246,motor,3.85,aktif
DRV08247,motor,4.65,aktif
DRV08248,mobil,3.85,aktif
DRV08249,mobil,4.84,aktif
DRV08250,mobil,4.98,nonaktif
DRV08251,mobil,4.52,nonaktif
DRV08252,mobil,3.56,aktif
DRV08253,motor,4.41,nonaktif
DRV08254,motor,4.69,aktif
DRV08255,mobil,4.24,nonaktif
DRV08256,motor,3.86,aktif
DRV08257,motor,4.24,nonaktif
DRV08258,mobil,4.9,nonaktif
DRV08259,motor,3.77,nonaktif
DRV08260,motor,3.82,aktif
DRV08261,mobil,4.01,nonaktif
DRV08262,mobil,4.61,aktif
DRV08263,mobil,3.6,nonaktif
DRV08264,mobil,4.47,nonaktif
DRV08265,mobil,4.8,aktif
DRV08266,mobil,4.47,nonaktif
DRV08267,motor,3.6,nonaktif
DRV08268,mobil,4.45,nonaktif
DRV08269,motor,3.59,nonaktif
DRV08270,mobil,4.66,nonaktif
DRV08271,motor,3.91,aktif
DRV08272,mobil,4.41,aktif
DRV08273,mobil,4.08,aktif
DRV08274,mobil,3.96,nonaktif
DRV08275,mobil,3.68,aktif
DRV08276,mobil,3.6,aktif
DRV08277,mobil,4.58,aktif
DRV08278,mobil,4.74,nonaktif
DRV08279,mobil,4.38,nonaktif
DRV08280,mobil,4.06,aktif
DRV08281,mobil,4.84,aktif
DRV08282,motor,4.46,aktif
DRV08283,mobil,4.12,nonaktif
DRV08284,mobil,3.68,aktif
DRV08285,mobil,3.92,nonaktif
DRV08286,mobil,4.49,nonaktif
DRV08287,motor,4.59,aktif
DRV08288,mobil,4.84,aktif
DRV08289,mobil,4.45,nonaktif
DRV08290,mobil,4.95,aktif
DRV08291,motor,3.61,aktif
DRV08292,motor,4.66,nonaktif
DRV08293,motor,3.73,aktif
DRV08294,mobil,4.38,aktif
DRV08295,motor,4.36,nonaktif
DRV08296,mobil,4.17,aktif
DRV08297,mobil,3.58,nonaktif
DRV08298,mobil,4.68,aktif
DRV08299,mobil,4.78,aktif
DRV08300,mobil,4.2,nonaktif
DRV08301,mobil,3.98,nonaktif
DRV08302,mobil,4.87,nonaktif
DRV08303,motor,4.16,aktif
DRV08304,motor,4.67,aktif
DRV08305,motor,3.69,nonaktif
DRV08306,motor,3.51,nonaktif
DRV08307,mobil,3.56,aktif
DRV08308,mobil,4.01,aktif
DRV08309,motor,4.59,nonaktif
DRV08310,mobil,3.57,nonaktif
DRV08311,mobil,4.93,nonaktif
DRV08312,motor,4.06,aktif
DRV08313,motor,4.99,aktif
DRV08314,mobil,4.08,aktif
DRV08315,motor,3.59,aktif
DRV08316,mobil,4.59,aktif
DRV08317,mobil,4.84,nonaktif
DRV08318,motor,4.51,nonaktif
DRV08319,mobil,3.91,nonaktif
DRV08320,motor,3.83,nonaktif
DRV08321,mobil,3.61,aktif
DRV08322,motor,4.69,aktif
DRV08323,motor,4.31,nonaktif
DRV08324,mobil,4.11,aktif
DRV08325,mobil,3.59,nonaktif
DRV08326,motor,3.87,aktif
DRV08327,motor,4.75,aktif
DRV08328,mobil,3.97,nonaktif
DRV08329,mobil,4.39,aktif
DRV08330,mobil,3.54,nonaktif
DRV08331,mobil,3.85,nonaktif
DRV08332,motor,3.91,aktif
DRV08333,motor,3.55,aktif
DRV08334,mobil,3.83,aktif
DRV08335,mobil,4.19,aktif
DRV08336,motor,4.34,nonaktif
DRV08337,mobil,4.87,aktif
DRV08338,mobil,4.23,nonaktif
DRV08339,motor,4.31,nonaktif
DRV08340,motor,3.62,nonaktif
DRV08341,mobil,4.5,nonaktif
DRV08342,motor,4.86,aktif
DRV08343,motor,3.66,aktif
DRV08344,motor,4.48,aktif
DRV08345,motor,4.92,aktif
DRV08346,mobil,4.89,aktif
DRV08347,motor,3.82,nonaktif
DRV08348,mobil,3.57,nonaktif
DRV08349,motor,4.1,aktif
DRV08350,motor,3.9,nonaktif
DRV08351,mobil,4.11,nonaktif
DRV08352,motor,4.89,aktif
DRV08353,mobil,3.66,nonaktif
DRV08354,mobil,4.45,aktif
DRV08355,mobil,4.38,aktif
DRV08356,mobil,3.58,aktif
DRV08357,mobil,4.51,aktif
DRV08358,mobil,4.42,aktif
DRV08359,mobil,4.21,nonaktif
DRV08360,motor,3.58,nonaktif
DRV08361,mobil,3.9,aktif
DRV08362,motor,4.64,nonaktif
DRV08363,motor,4.23,aktif
DRV08364,motor,4.43,nonaktif
DRV08365,mobil,4.89,aktif
DRV08366,mobil,3.52,nonaktif
DRV08367,mobil,4.67,aktif
DRV08368,motor,4.92,aktif
DRV08369,mobil,4.1,nonaktif
DRV08370,mobil,4.97,nonaktif
DRV08371,motor,3.94,nonaktif
DRV08372,motor,3.63,aktif
DRV08373,mobil,3.98,nonaktif
DRV08374,motor,3.76,aktif
DRV08375,mobil,4.23,aktif
DRV08376,motor,3.62,nonaktif
DRV08377,mobil,3.67,nonaktif
DRV08378,motor,4.52,aktif
DRV08379,motor,4.11,nonaktif
DRV08380,motor,4.64,aktif
DRV08381,motor,4.89,aktif
DRV08382,mobil,3.61,nonaktif
DRV08383,mobil,4.69,nonaktif
DRV08384,mobil,3.63,nonaktif
DRV08385,mobil,4.52,aktif
DRV08386,motor,4.5,nonaktif
DRV08387,motor,4.15,aktif
DRV08388,mobil,4.38,aktif
DRV08389,motor,5.0,nonaktif
DRV08390,motor,4.27,aktif
DRV08391,mobil,4.27,nonaktif
DRV08392,motor,4.03,aktif
DRV08393,mobil,4.12,nonaktif
DRV08394,mobil,4.47,aktif
DRV08395,motor,4.22,nonaktif
DRV08396,mobil,4.0,aktif
DRV08397,motor,3.57,aktif
DRV08398,mobil,5.0,aktif
DRV08399,motor,4.54,aktif
DRV08400,mobil,4.21,aktif
DRV08401,motor,4.34,aktif
DRV08402,motor,4.18,aktif
DRV08403,mobil,3.71,aktif
DRV08404,motor,4.71,nonaktif
DRV08405,mobil,4.74,nonaktif
DRV08406,motor,4.37,aktif
DRV08407,mobil,4.98,nonaktif
DRV08408,mobil,3.89,nonaktif
DRV08409,mobil,4.61,aktif
DRV08410,motor,4.59,aktif
DRV08411,mobil,4.6,aktif
DRV08412,motor,4.63,aktif
DRV08413,mobil,3.76,aktif
DRV08414,mobil,4.42,aktif
DRV08415,mobil,4.88,aktif
DRV08416,motor,4.4,aktif
DRV08417,mobil,3.53,aktif
DRV08418,motor,4.09,aktif
DRV08419,mobil,3.72,nonaktif
DRV08420,mobil,3.99,aktif
DRV08421,motor,4.23,nonaktif
DRV08422,motor,4.08,aktif
DRV08423,motor,4.53,nonaktif
DRV08424,motor,3.78,aktif
DRV08425,motor,4.7,nonaktif
DRV08426,motor,3.72,aktif
DRV08427,motor,4.09,aktif
DRV08428,motor,4.35,nonaktif
DRV08429,mobil,4.04,aktif
DRV08430,mobil,4.01,aktif
DRV08431,mobil,3.51,nonaktif
DRV08432,motor,4.66,nonaktif
DRV08433,mobil,4.82,aktif
DRV08434,motor,4.37,nonaktif
DRV08435,motor,4.92,nonaktif
DRV08436,mobil,3.99,aktif
DRV08437,mobil,4.09,nonaktif
DRV08438,mobil,3.6,aktif
DRV08439,motor,3.82,aktif
DRV08440,motor,4.18,aktif
DRV08441,motor,4.37,aktif
DRV08442,mobil,4.96,nonaktif
DRV08443,mobil,4.79,nonaktif
DRV08444,motor,4.15,nonaktif
DRV08445,motor,4.95,nonaktif
DRV08446,mobil,4.47,nonaktif
DRV08447,mobil,4.43,aktif
DRV08448,mobil,5.0,nonaktif
DRV08449,mobil,4.11,aktif
DRV08450,motor,3.8,nonaktif
DRV08451,mobil,4.36,nonaktif
DRV08452,motor,4.77,aktif
DRV08453,mobil,4.5,nonaktif
DRV08454,motor,4.83,nonaktif
DRV08455,motor,3.95,aktif
DRV08456,mobil,3.73,aktif
DRV08457,motor,4.25,nonaktif
DRV08458,mobil,4.56,nonaktif
DRV08459,motor,3.77,aktif
DRV08460,motor,4.52,aktif
DRV08461,motor,4.72,nonaktif
DRV08462,motor,4.96,aktif
DRV08463,motor,4.88,nonaktif
DRV08464,mobil,3.81,nonaktif
DRV08465,mobil,3.65,aktif
DRV08466,mobil,4.31,nonaktif
DRV08467,motor,4.26,aktif
DRV08468,motor,3.75,aktif
DRV08469,motor,3.95,aktif
DRV08470,mobil,3.63,aktif
DRV08471,mobil,4.48,aktif
DRV08472,mobil,4.99,aktif
DRV08473,mobil,4.94,aktif
DRV08474,mobil,3.85,aktif
DRV08475,mobil,3.89,aktif
DRV08476,mobil,4.81,aktif
DRV08477,motor,4.91,aktif
DRV08478,mobil,3.95,nonaktif
DRV08479,mobil,4.32,aktif
DRV08480,motor,3.55,aktif
DRV08481,mobil,4.01,aktif
DRV08482,motor,4.89,nonaktif
DRV08483,mobil,4.19,nonaktif
DRV08484,motor,4.63,aktif
DRV08485,mobil,4.62,nonaktif
DRV08486,mobil,4.4,aktif
DRV08487,motor,4.88,nonaktif
DRV08488,motor,4.59,nonaktif
DRV08489,motor,3.8,nonaktif
DRV08490,motor,4.68,nonaktif
DRV08491,mobil,4.54,nonaktif
DRV08492,motor,4.15,nonaktif
DRV08493,motor,3.98,aktif
DRV08494,motor,4.18,aktif
DRV08495,mobil,4.63,aktif
DRV08496,mobil,4.2,aktif
DRV08497,mobil,4.55,nonaktif
DRV08498,motor,4.13,nonaktif
DRV08499,motor,4.71,aktif
DRV08500,motor,4.18,nonaktif
DRV08501,motor,4.49,nonaktif
DRV08502,mobil,3.71,nonaktif
DRV08503,mobil,4.98,aktif
DRV08504,mobil,3.63,nonaktif
DRV08505,motor,4.42,aktif
DRV08506,motor,4.47,nonaktif
DRV08507,mobil,3.97,nonaktif
DRV08508,mobil,4.24,nonaktif
DRV08509,motor,4.83,aktif
DRV08510,motor,4.46,nonaktif
DRV08511,motor,4.82,nonaktif
DRV08512,mobil,3.99,aktif
DRV08513,mobil,4.09,aktif
DRV08514,mobil,3.67,aktif
DRV08515,mobil,3.57,nonaktif
DRV08516,motor,4.77,nonaktif
DRV08517,mobil,3.92,nonaktif
DRV08518,mobil,4.73,aktif
DRV08519,mobil,3.63,aktif
DRV08520,mobil,4.9,aktif
DRV08521,mobil,4.09,nonaktif
DRV08522,motor,3.83,nonaktif
DRV08523,mobil,3.74,aktif
DRV08524,motor,3.67,aktif
DRV08525,motor,4.43,nonaktif
DRV08526,mobil,4.27,nonaktif
DRV08527,motor,4.9,nonaktif
DRV08528,motor,4.81,nonaktif
DRV08529,mobil,4.11,nonaktif
DRV08530,mobil,4.56,aktif
DRV08531,motor,4.0,nonaktif
DRV08532,motor,4.23,nonaktif
DRV08533,motor,4.13,aktif
DRV08534,mobil,3.65,nonaktif
DRV08535,motor,4.95,nonaktif
DRV08536,mobil,4.79,nonaktif
DRV08537,mobil,4.02,aktif
DRV08538,mobil,4.89,aktif
DRV08539,mobil,4.5,nonaktif
DRV08540,motor,4.41,nonaktif
DRV08541,motor,4.67,aktif
DRV08542,mobil,4.56,nonaktif
DRV08543,mobil,4.54,nonaktif
DRV08544,motor,4.17,aktif
DRV08545,mobil,4.87,aktif
DRV08546,mobil,4.85,aktif
DRV08547,mobil,3.74,aktif
DRV08548,mobil,3.88,aktif
DRV08549,mobil,4.19,nonaktif
DRV08550,motor,3.97,aktif
DRV08551,mobil,4.24,aktif
DRV08552,mobil,3.53,nonaktif
DRV08553,motor,4.62,nonaktif
DRV08554,mobil,4.99,aktif
DRV08555,motor,4.05,nonaktif
DRV08556,mobil,4.07,aktif
DRV08557,motor,4.95,nonaktif
DRV08558,mobil,3.98,aktif
DRV08559,motor,4.09,nonaktif
DRV08560,motor,4.43,nonaktif
DRV08561,motor,4.23,aktif
DRV08562,mobil,4.93,nonaktif
DRV08563,motor,4.04,aktif
DRV08564,mobil,3.68,aktif
DRV08565,mobil,3.57,aktif
DRV08566,motor,3.71,aktif
DRV08567,mobil,3.63,aktif
DRV08568,motor,3.51,nonaktif
DRV08569,motor,3.6,aktif
DRV08570,mobil,4.16,nonaktif
DRV08571,motor,4.43,aktif
DRV08572,mobil,5.0,nonaktif
DRV08573,motor,3.86,aktif
DRV08574,motor,3.88,nonaktif
DRV08575,mobil,4.22,nonaktif
DRV08576,mobil,4.07,nonaktif
DRV08577,mobil,3.7,nonaktif
DRV08578,motor,3.79,aktif
DRV08579,mobil,4.83,nonaktif
DRV08580,mobil,3.6,aktif
DRV08581,motor,4.57,aktif
DRV08582,motor,4.34,nonaktif
DRV08583,motor,3.81,aktif
DRV08584,mobil,4.69,nonaktif
DRV08585,mobil,4.49,nonaktif
DRV08586,motor,3.8,aktif
DRV08587,mobil,4.89,aktif
DRV08588,mobil,4.52,aktif
DRV08589,motor,3.93,aktif
DRV08590,motor,4.94,nonaktif
DRV08591,motor,4.32,aktif
DRV08592,motor,4.44,aktif
DRV08593,motor,4.7,aktif
DRV08594,mobil,4.5,aktif
DRV08595,motor,3.6,nonaktif
DRV08596,mobil,4.99,aktif
DRV08597,motor,4.49,aktif
DRV08598,motor,3.73,aktif
DRV08599,motor,4.83,nonaktif
DRV08600,motor,4.66,aktif
DRV08601,mobil,4.17,nonaktif
DRV08602,motor,4.67,nonaktif
DRV08603,mobil,3.91,aktif
DRV08604,motor,4.41,aktif
DRV08605,mobil,3.94,nonaktif
DRV08606,motor,4.29,aktif
DRV08607,mobil,3.74,aktif
DRV08608,motor,3.85,nonaktif
DRV08609,motor,3.59,aktif
DRV08610,mobil,4.45,aktif
DRV08611,mobil,3.98,aktif
DRV08612,motor,4.48,nonaktif
DRV08613,mobil,3.71,nonaktif
DRV08614,motor,4.42,aktif
DRV08615,motor,3.54,nonaktif
DRV08616,motor,3.83,aktif
DRV08617,mobil,4.08,nonaktif
DRV08618,motor,4.92,nonaktif
DRV08619,motor,4.79,nonaktif
DRV08620,mobil,4.09,aktif
DRV08621,motor,4.94,nonaktif
DRV08622,mobil,4.59,aktif
DRV08623,motor,3.61,aktif
DRV08624,mobil,4.52,nonaktif
DRV08625,mobil,4.33,nonaktif
DRV08626,mobil,4.39,aktif
DRV08627,mobil,3.91,nonaktif
DRV08628,motor,4.7,nonaktif
DRV08629,motor,4.96,aktif
DRV08630,motor,3.65,nonaktif
DRV08631,mobil,3.99,aktif
DRV08632,motor,4.02,nonaktif
DRV08633,motor,4.36,aktif
DRV08634,motor,3.76,nonaktif
DRV08635,motor,4.58,aktif
DRV08636,mobil,3.7,aktif
DRV08637,motor,4.98,nonaktif
DRV08638,motor,4.39,nonaktif
DRV08639,mobil,4.99,aktif
DRV08640,motor,4.15,nonaktif
DRV08641,motor,4.47,nonaktif
DRV08642,mobil,4.66,aktif
DRV08643,motor,4.55,aktif
DRV08644,motor,4.02,nonaktif
DRV08645,mobil,4.14,aktif
DRV08646,motor,4.86,nonaktif
DRV08647,mobil,4.13,aktif
DRV08648,motor,3.82,nonaktif
DRV08649,mobil,4.34,nonaktif
DRV08650,mobil,4.91,nonaktif
DRV08651,motor,3.6,aktif
DRV08652,mobil,4.77,aktif
DRV08653,mobil,4.81,aktif
DRV08654,mobil,4.25,aktif
DRV08655,mobil,4.14,aktif
DRV08656,mobil,4.64,aktif
DRV08657,mobil,4.94,nonaktif
DRV08658,mobil,4.32,nonaktif
DRV08659,mobil,4.16,nonaktif
DRV08660,mobil,4.52,nonaktif
DRV08661,motor,3.98,nonaktif
DRV08662,mobil,4.91,aktif
DRV08663,mobil,4.2,nonaktif
DRV08664,mobil,4.8,aktif
DRV08665,motor,4.06,aktif
DRV08666,mobil,4.42,nonaktif
DRV08667,mobil,4.25,aktif
DRV08668,mobil,4.81,nonaktif
DRV08669,mobil,4.07,nonaktif
DRV08670,mobil,3.57,aktif
DRV08671,mobil,4.53,nonaktif
DRV08672,motor,4.54,nonaktif
DRV08673,motor,4.26,aktif
DRV08674,mobil,3.55,nonaktif
DRV08675,motor,4.13,nonaktif
DRV08676,mobil,3.5,aktif
DRV08677,motor,4.46,aktif
DRV08678,motor,4.0,aktif
DRV08679,motor,4.65,aktif
DRV08680,motor,3.76,nonaktif
DRV08681,mobil,4.55,nonaktif
DRV08682,motor,4.85,nonaktif
DRV08683,motor,3.99,aktif
DRV08684,mobil,4.27,nonaktif
DRV08685,mobil,4.45,nonaktif
DRV08686,motor,3.7,nonaktif
DRV08687,mobil,4.05,aktif
DRV08688,mobil,3.84,aktif
DRV08689,mobil,4.25,nonaktif
DRV08690,motor,4.15,nonaktif
DRV08691,motor,4.92,nonaktif
DRV08692,motor,3.7,nonaktif
DRV08693,mobil,3.62,aktif
DRV08694,motor,3.6,aktif
DRV08695,mobil,4.5,nonaktif
DRV08696,motor,4.65,aktif
DRV08697,motor,3.93,nonaktif
DRV08698,motor,3.81,aktif
DRV08699,motor,4.89,aktif
DRV08700,mobil,4.5,nonaktif
DRV08701,mobil,4.41,nonaktif
DRV08702,motor,4.43,nonaktif
DRV08703,mobil,3.59,nonaktif
DRV08704,mobil,4.05,aktif
DRV08705,mobil,4.87,nonaktif
DRV08706,mobil,4.4,nonaktif
DRV08707,motor,3.63,nonaktif
DRV08708,motor,3.53,nonaktif
DRV08709,motor,4.81,aktif
DRV08710,mobil,3.98,aktif
DRV08711,mobil,4.32,aktif
DRV08712,mobil,3.99,nonaktif
DRV08713,mobil,3.68,aktif
DRV08714,motor,4.36,nonaktif
DRV08715,mobil,4.75,nonaktif
DRV08716,motor,4.97,nonaktif
DRV08717,mobil,4.49,aktif
DRV08718,mobil,3.64,nonaktif
DRV08719,mobil,3.67,nonaktif
DRV08720,motor,3.76,nonaktif
DRV08721,motor,4.07,nonaktif
DRV08722,mobil,4.38,nonaktif
DRV08723,motor,4.23,aktif
DRV08724,mobil,4.37,aktif
DRV08725,motor,4.12,aktif
DRV08726,mobil,4.08,nonaktif
DRV08727,motor,4.15,aktif
DRV08728,motor,4.25,aktif
DRV08729,motor,3.52,aktif
DRV08730,mobil,4.72,aktif
DRV08731,motor,4.88,nonaktif
DRV08732,mobil,4.99,nonaktif
DRV08733,motor,4.0,nonaktif
DRV08734,motor,4.56,nonaktif
DRV08735,motor,4.34,nonaktif
DRV08736,motor,3.81,nonaktif
DRV08737,mobil,4.39,aktif
DRV08738,motor,4.6,nonaktif
DRV08739,mobil,4.81,aktif
DRV08740,motor,4.44,aktif
DRV08741,motor,4.58,aktif
DRV08742,mobil,4.42,aktif
DRV08743,motor,3.8,nonaktif
DRV08744,motor,3.75,aktif
DRV08745,mobil,3.52,nonaktif
DRV08746,motor,3.72,nonaktif
DRV08747,mobil,3.86,nonaktif
DRV08748,motor,4.76,aktif
DRV08749,motor,4.51,aktif
DRV08750,motor,4.6,aktif
DRV08751,motor,4.82,nonaktif
DRV08752,mobil,4.28,aktif
DRV08753,mobil,3.67,nonaktif
DRV08754,motor,4.12,nonaktif
DRV08755,mobil,4.21,aktif
DRV08756,mobil,4.96,nonaktif
DRV08757,motor,3.52,aktif
DRV08758,mobil,3.75,nonaktif
DRV08759,motor,4.25,aktif
DRV08760,motor,4.78,aktif
DRV08761,motor,4.24,nonaktif
DRV08762,motor,3.89,aktif
DRV08763,motor,4.76,nonaktif
DRV08764,motor,4.0,aktif
DRV08765,mobil,3.83,aktif
DRV08766,mobil,4.28,aktif
DRV08767,mobil,4.25,aktif
DRV08768,motor,3.62,nonaktif
DRV08769,motor,4.42,nonaktif
DRV08770,mobil,4.33,nonaktif
DRV08771,mobil,3.76,aktif
DRV08772,mobil,4.93,aktif
DRV08773,motor,4.13,aktif
DRV08774,motor,4.92,aktif
DRV08775,mobil,3.51,nonaktif
DRV08776,mobil,3.93,nonaktif
DRV08777,motor,4.08,aktif
DRV08778,motor,4.63,aktif
DRV08779,mobil,3.57,aktif
DRV08780,motor,3.86,nonaktif
DRV08781,mobil,4.31,nonaktif
DRV08782,motor,4.38,aktif
DRV08783,mobil,4.26,nonaktif
DRV08784,mobil,3.91,nonaktif
DRV08785,mobil,3.71,nonaktif
DRV08786,mobil,4.76,aktif
DRV08787,mobil,4.23,nonaktif
DRV08788,motor,4.52,nonaktif
DRV08789,mobil,4.12,nonaktif
DRV08790,motor,4.91,nonaktif
DRV08791,mobil,3.65,nonaktif
DRV08792,mobil,3.89,nonaktif
DRV08793,mobil,4.23,aktif
DRV08794,mobil,4.61,aktif
DRV08795,mobil,3.7,nonaktif
DRV08796,mobil,4.07,aktif
DRV08797,motor,4.84,nonaktif
DRV08798,motor,4.97,nonaktif
DRV08799,mobil,3.73,aktif
DRV08800,motor,3.84,nonaktif
DRV08801,mobil,4.01,aktif
DRV08802,motor,4.23,nonaktif
DRV08803,motor,4.62,nonaktif
DRV08804,motor,5.0,nonaktif
DRV08805,motor,3.74,aktif
DRV08806,motor,4.99,aktif
DRV08807,motor,4.78,aktif
DRV08808,mobil,4.64,aktif
DRV08809,mobil,4.21,aktif
DRV08810,motor,4.96,nonaktif
DRV08811,motor,3.57,nonaktif
DRV08812,motor,4.4,nonaktif
DRV08813,motor,4.73,aktif
DRV08814,motor,4.78,aktif
DRV08815,motor,3.85,nonaktif
DRV08816,mobil,3.81,nonaktif
DRV08817,motor,3.65,aktif
DRV08818,mobil,4.87,aktif
DRV08819,mobil,4.05,aktif
DRV08820,mobil,4.92,aktif
DRV08821,motor,4.29,nonaktif
DRV08822,mobil,4.82,aktif
DRV08823,mobil,4.65,aktif
DRV08824,motor,4.87,nonaktif
DRV08825,motor,4.34,nonaktif
DRV08826,motor,3.93,aktif
DRV08827,mobil,3.88,aktif
DRV08828,mobil,4.01,nonaktif
DRV08829,motor,3.78,nonaktif
DRV08830,motor,4.65,nonaktif
DRV08831,motor,4.44,nonaktif
DRV08832,motor,4.74,aktif
DRV08833,motor,3.94,nonaktif
DRV08834,motor,4.74,aktif
DRV08835,motor,4.42,aktif
DRV08836,mobil,3.84,nonaktif
DRV08837,motor,3.83,nonaktif
DRV08838,motor,3.51,nonaktif
DRV08839,motor,3.96,nonaktif
DRV08840,motor,4.76,aktif
DRV08841,mobil,3.68,aktif
DRV08842,motor,4.87,aktif
DRV08843,mobil,4.24,nonaktif
DRV08844,motor,3.57,nonaktif
DRV08845,motor,4.35,aktif
DRV08846,mobil,4.65,nonaktif
DRV08847,mobil,4.48,nonaktif
DRV08848,motor,5.0,nonaktif
DRV08849,mobil,4.36,aktif
DRV08850,mobil,3.72,aktif
DRV08851,motor,3.64,nonaktif
DRV08852,mobil,4.26,nonaktif
DRV08853,motor,4.14,nonaktif
DRV08854,motor,4.9,aktif
DRV08855,motor,4.06,nonaktif
DRV08856,motor,4.63,nonaktif
DRV08857,mobil,4.08,aktif
DRV08858,motor,3.83,nonaktif
DRV08859,motor,4.01,nonaktif
DRV08860,mobil,3.64,aktif
DRV08861,motor,3.82,nonaktif
DRV08862,mobil,4.21,nonaktif
DRV08863,motor,4.38,nonaktif
DRV08864,motor,4.32,nonaktif
DRV08865,motor,4.62,nonaktif
DRV08866,mobil,4.25,nonaktif
DRV08867,motor,4.79,aktif
DRV08868,motor,3.76,aktif
DRV08869,motor,3.79,aktif
DRV08870,mobil,4.96,nonaktif
DRV08871,motor,3.64,aktif
DRV08872,motor,4.93,aktif
DRV08873,motor,3.73,aktif
DRV08874,motor,4.16,nonaktif
DRV08875,motor,4.08,nonaktif
DRV08876,mobil,4.34,aktif
DRV08877,mobil,3.74,aktif
DRV08878,motor,3.99,nonaktif
DRV08879,mobil,4.93,nonaktif
DRV08880,mobil,4.06,aktif
DRV08881,mobil,4.4,nonaktif
DRV08882,mobil,4.03,aktif
DRV08883,motor,4.08,aktif
DRV08884,mobil,5.0,nonaktif
DRV08885,motor,4.75,aktif
DRV08886,mobil,3.74,nonaktif
DRV08887,mobil,4.14,nonaktif
DRV08888,motor,3.75,nonaktif
DRV08889,mobil,3.61,nonaktif
DRV08890,mobil,4.38,nonaktif
DRV08891,mobil,4.99,nonaktif
DRV08892,motor,4.63,nonaktif
DRV08893,motor,4.54,nonaktif
DRV08894,mobil,3.89,aktif
DRV08895,mobil,3.93,nonaktif
DRV08896,motor,4.06,aktif
DRV08897,mobil,3.62,nonaktif
DRV08898,motor,4.54,aktif
DRV08899,mobil,4.78,nonaktif
DRV08900,motor,3.6,nonaktif
DRV08901,motor,3.68,nonaktif
DRV08902,mobil,3.85,nonaktif
DRV08903,motor,4.89,aktif
DRV08904,mobil,3.92,aktif
DRV08905,mobil,3.51,nonaktif
DRV08906,motor,4.51,nonaktif
DRV08907,motor,4.76,nonaktif
