customer_id,gender,age_group,join_date,city
CUST07792,P,18-25,2025-07-13,medan
CUST07793,perempuan,26-35,2024-11-05,Pangkalpinang
CUST07794,L,18-25,2024-10-23,batu
CUST07795,P,46+,2024-11-06,payakumbuh
CUST07796,Laki-laki,36-45,2024-10-07,Lhokseumawe
CUST07797,p,26-35,2025-04-08,semarang
CUST07798,L,26-35,2025-04-17,
CUST07799,Laki-laki,46+,2024-12-07,Kendari
CUST07800,perempuan,26-35,2025-02-21,Kota Administrasi Jakarta Timur
CUST07801,perempuan,18-25,2024-11-03,Depok
CUST07802,L,36-45,2025-02-27,probolinggo
CUST07803,p,36-45,2024-08-23,samarinda
CUST07804,perempuan,18-25,2026-05-16,banda aceh
CUST07805,p,26-35,2025-02-13,bitung
CUST07806,p,26-35,2026-03-27,bima
CUST07807,P,36-45,2024-12-12,makassar
CUST07808,Laki-laki,46+,2025-07-13,Langsa
CUST07809,p,26-35,2025-01-15,Kota Administrasi Jakarta Selatan
CUST07810,p,46+,2024-09-19,Serang
CUST07811,P,36-45,2024-11-21,palopo
CUST07812,Laki-laki,18-25,2026-02-06,bau-bau
CUST07813,p,26-35,2025-09-14,Bontang
CUST07814,P,26-35,2025-10-12,sibolga
CUST07815,P,26-35,2024-06-26,jambi
CUST07816,Laki-laki,26-35,2026-01-10,semarang
CUST07817,perempuan,46+,2024-11-07,tidore kepulauan
CUST07818,perempuan,26-35,2024-09-02,Kota Administrasi Jakarta Barat
CUST07819,perempuan,36-45,2025-02-15,pematangsiantar
CUST07820,Laki-laki,18-25,2024-09-16,pangkalpinang
CUST07821,perempuan,36-45,2025-12-14,banjarbaru
CUST07822,perempuan,26-35,2024-10-31,tidore kepulauan
CUST07823,Laki-laki,36-45,2026-03-31,tangerang
CUST07824,L,36-45,2025-03-13,Cirebon
CUST07825,Laki-laki,36-45,2024-10-16,Kediri
CUST07826,Laki-laki,36-45,2026-01-23,Madiun
CUST07827,L,46+,2026-02-12,tidore kepulauan
CUST07828,L,18-25,2025-07-13,depok
CUST07829,p,36-45,2025-10-26,padang sidempuan
CUST07830,P,26-35,2024-06-06,Cimahi
CUST07831,perempuan,46+,2024-05-27,lubuklinggau
CUST07832,P,26-35,2024-10-12,Pontianak
CUST07833,p,46+,2025-09-19,Kota Administrasi Jakarta Barat
CUST07834,P,26-35,2025-12-18,pasuruan
CUST07835,P,46+,2025-04-07,kendari
CUST07836,L,36-45,2025-10-04,Denpasar
CUST07837,L,36-45,2025-04-04,sabang
CUST07838,Laki-laki,46+,2025-12-10,langsa
CUST07839,P,26-35,2024-07-24,bandung
CUST07840,p,46+,2025-09-08,sungai penuh
CUST07841,perempuan,36-45,2025-01-25,Tomohon
CUST07842,p,36-45,2025-01-23,bau-bau
CUST07843,L,46+,2025-06-27,semarang
CUST07844,P,46+,2025-04-20,manado
CUST07845,L,36-45,2025-03-17,Sorong
CUST07846,Laki-laki,36-45,2024-06-20,Subulussalam
CUST07847,L,18-25,2026-05-12,bontang
CUST07848,perempuan,26-35,2025-04-29,binjai
CUST07849,perempuan,18-25,2024-12-03,Ambon
CUST07850,perempuan,26-35,2025-12-09,Dumai
CUST07851,Laki-laki,36-45,2025-12-30,banjarbaru
CUST07852,perempuan,26-35,2025-11-14,Depok
CUST07853,L,36-45,2025-10-27,bau-bau
CUST07854,p,18-25,2025-08-09,Banjarmasin
CUST07855,L,18-25,2025-10-21,bima
CUST07856,Laki-laki,18-25,2025-05-17,probolinggo
CUST07857,perempuan,18-25,2025-05-03,makassar
CUST07858,p,26-35,2025-03-30,surabaya
CUST07859,P,36-45,2025-06-06,pasuruan
CUST07860,L,18-25,2025-09-22,Padang
CUST07861,L,46+,2025-07-25,Banda Aceh
CUST07862,perempuan,26-35,2024-11-29,
CUST07863,p,26-35,2025-03-25,cilegon
CUST07864,Laki-laki,26-35,2024-07-07,Cimahi
CUST07865,perempuan,26-35,2025-08-22,ternate
CUST07866,perempuan,46+,2025-10-12,binjai
CUST07867,Laki-laki,36-45,2025-01-10,
CUST07868,L,26-35,2025-07-26,kota administrasi jakarta barat
CUST07869,L,46+,2025-09-16,Pontianak
CUST07870,p,36-45,2025-10-07,manado
CUST07871,p,18-25,2026-04-21,
CUST07872,perempuan,18-25,2024-06-04,solok
CUST07873,p,26-35,2025-06-13,kotamobagu
CUST07874,L,26-35,2025-03-01,dumai
CUST07875,P,36-45,2024-08-05,kota administrasi jakarta barat
CUST07876,perempuan,26-35,2026-04-30,Palopo
CUST07877,L,46+,2026-02-03,Pagaralam
CUST07878,p,46+,2025-05-05,yogyakarta
CUST07879,p,26-35,2026-02-02,Sungai Penuh
CUST07880,Laki-laki,46+,2024-07-06,Batam
CUST07881,p,18-25,2025-04-19,Makassar
CUST07882,Laki-laki,18-25,2026-04-12,banjarbaru
CUST07883,L,18-25,2026-03-04,pontianak
CUST07884,P,26-35,2024-10-23,Denpasar
CUST07885,Laki-laki,46+,2025-04-21,kediri
CUST07886,P,46+,2025-12-07,pariaman
CUST07887,p,18-25,2025-08-29,medan
CUST07888,p,18-25,2024-06-09,Cilegon
CUST07889,perempuan,18-25,2026-05-06,lubuklinggau
CUST07890,perempuan,36-45,2025-09-06,Metro
CUST07891,P,36-45,2024-12-08,tarakan
CUST07892,Laki-laki,36-45,2025-07-31,Sibolga
CUST07893,p,36-45,2026-03-30,bukittinggi
CUST07894,L,46+,2025-04-07,solok
CUST07895,P,46+,2024-07-07,padangpanjang
CUST07896,perempuan,46+,2026-02-03,prabumulih
CUST07897,p,46+,2024-09-13,Denpasar
CUST07898,P,46+,2024-12-03,balikpapan
CUST07899,p,46+,2025-08-13,jambi
CUST07900,Laki-laki,36-45,2024-05-25,makassar
CUST07901,P,26-35,2025-08-25,Lhokseumawe
CUST07902,Laki-laki,36-45,2026-02-18,Batam
CUST07903,Laki-laki,26-35,2025-05-03,kota administrasi jakarta pusat
CUST07904,perempuan,26-35,2025-12-24,Pasuruan
CUST07905,L,26-35,2025-06-25,Ambon
CUST07906,Laki-laki,46+,2025-07-07,manado
CUST07907,P,46+,2026-01-24,Manado
CUST07908,perempuan,36-45,2024-12-04,tangerang
CUST07909,perempuan,36-45,2025-05-28,lubuklinggau
CUST07910,Laki-laki,46+,2025-08-15,samarinda
CUST07911,P,46+,2025-09-12,pagaralam
CUST07912,Laki-laki,26-35,2026-01-06,pematangsiantar
CUST07913,p,26-35,2025-06-18,Pematangsiantar
CUST07914,p,46+,2026-01-27,ambon
CUST07915,P,46+,2025-02-08,Tanjungbalai
CUST07916,P,18-25,2026-03-05,kota administrasi jakarta pusat
CUST07917,L,46+,2025-07-27,
CUST07918,L,18-25,2025-01-22,Pasuruan
CUST07919,p,46+,2024-10-10,payakumbuh
CUST07920,L,26-35,2024-09-12,Manado
CUST07921,P,46+,2026-01-01,Padang Sidempuan
CUST07922,perempuan,26-35,2025-09-13,kota administrasi jakarta pusat
CUST07923,P,36-45,2025-09-02,Tual
CUST07924,L,36-45,2025-12-06,Jayapura
CUST07925,P,18-25,2026-05-14,Kupang
CUST07926,perempuan,46+,2025-12-05,palopo
CUST07927,L,18-25,2025-05-06,Solok
CUST07928,L,36-45,2025-02-12,
CUST07929,L,18-25,2024-08-07,palopo
CUST07930,P,18-25,2026-04-09,Depok
CUST07931,L,36-45,2025-07-03,Blitar
CUST07932,L,26-35,2026-01-18,makassar
CUST07933,L,46+,2026-05-10,Salatiga
CUST07934,Laki-laki,18-25,2026-02-04,
CUST07935,perempuan,36-45,2025-04-03,tebingtinggi
CUST07936,perempuan,26-35,2024-10-19,Surabaya
CUST07937,perempuan,46+,2026-02-10,Padang
CUST07938,p,26-35,2025-05-05,Kendari
CUST07939,p,46+,2026-03-03,Palopo
CUST07940,P,26-35,2025-06-19,padang sidempuan
CUST07941,perempuan,18-25,2025-07-14,Sabang
CUST07942,perempuan,18-25,2025-05-06,batam
CUST07943,L,26-35,2024-12-18,Banjar
CUST07944,perempuan,36-45,2025-11-13,
CUST07945,Laki-laki,46+,2024-11-27,
CUST07946,L,46+,2025-02-16,Sukabumi
CUST07947,p,18-25,2026-04-17,sibolga
CUST07948,perempuan,18-25,2025-03-04,kotamobagu
CUST07949,perempuan,46+,2025-02-01,tangerang selatan
CUST07950,perempuan,36-45,2024-12-18,depok
CUST07951,P,36-45,2026-02-15,Banjarbaru
CUST07952,p,46+,2025-05-17,pekanbaru
CUST07953,p,26-35,2025-03-23,Medan
CUST07954,L,26-35,2024-12-27,payakumbuh
CUST07955,P,26-35,2025-09-23,jambi
CUST07956,L,46+,2025-06-11,Cirebon
CUST07957,P,26-35,2024-08-20,sungai penuh
CUST07958,L,36-45,2024-08-03,Palu
CUST07959,perempuan,36-45,2024-11-17,bontang
CUST07960,P,46+,2025-02-19,tangerang
CUST07961,p,18-25,2024-05-23,bukittinggi
CUST07962,Laki-laki,18-25,2025-10-20,kota administrasi jakarta barat
CUST07963,p,36-45,2025-10-31,payakumbuh
CUST07964,Laki-laki,18-25,2025-03-14,Gorontalo
CUST07965,p,18-25,2025-05-21,Sawahlunto
CUST07966,P,36-45,2025-09-22,prabumulih
CUST07967,Laki-laki,36-45,2025-03-28,tasikmalaya
CUST07968,p,36-45,2025-12-22,Tangerang
CUST07969,P,18-25,2025-06-11,Cirebon
CUST07970,Laki-laki,36-45,2026-01-28,manado
CUST07971,L,26-35,2025-03-06,
CUST07972,perempuan,18-25,2024-08-18,subulussalam
CUST07973,perempuan,46+,2025-03-09,
CUST07974,Laki-laki,18-25,2024-10-04,probolinggo
CUST07975,Laki-laki,26-35,2024-10-01,Kota Administrasi Jakarta Timur
CUST07976,Laki-laki,18-25,2024-06-18,Tidore Kepulauan
CUST07977,Laki-laki,36-45,2024-07-04,jambi
CUST07978,Laki-laki,46+,2024-05-28,tomohon
CUST07979,perempuan,26-35,2024-11-12,parepare
CUST07980,perempuan,26-35,2025-06-11,manado
CUST07981,L,46+,2024-11-01,Subulussalam
CUST07982,p,18-25,2026-02-13,sibolga
CUST07983,L,18-25,2026-03-14,manado
CUST07984,P,18-25,2024-12-07,Pariaman
CUST07985,perempuan,46+,2025-01-03,Kota Administrasi Jakarta Barat
CUST07986,L,18-25,2025-07-13,Bontang
CUST07987,p,18-25,2026-03-03,palembang
CUST07988,p,18-25,2025-12-23,Sibolga
CUST07989,P,46+,2024-11-15,
CUST07990,L,26-35,2024-10-26,pematangsiantar
CUST07991,L,18-25,2024-06-09,bontang
CUST07992,perempuan,36-45,2024-10-10,Parepare
CUST07993,p,46+,2025-07-22,probolinggo
CUST07994,perempuan,36-45,2024-07-25,Tangerang
CUST07995,perempuan,36-45,2024-10-31,pangkalpinang
CUST07996,P,46+,2026-03-27,solok
CUST07997,P,36-45,2025-01-04,lubuklinggau
CUST07998,p,36-45,2024-09-19,Kendari
CUST07999,p,36-45,2025-05-03,gorontalo
CUST08000,Laki-laki,18-25,2025-12-09,tangerang
CUST08001,perempuan,26-35,2025-06-07,tomohon
CUST08002,L,26-35,2024-08-21,Depok
CUST08003,p,36-45,2024-05-24,tangerang
CUST08004,L,46+,2025-03-02,padang
CUST08005,P,36-45,2025-08-27,Pangkalpinang
CUST08006,Laki-laki,18-25,2025-09-29,Balikpapan
CUST08007,perempuan,36-45,2024-12-27,depok
CUST08008,perempuan,18-25,2024-06-27,Ternate
CUST08009,P,26-35,2024-07-25,solok
CUST08010,L,26-35,2025-01-26,sukabumi
CUST08011,L,18-25,2025-03-26,blitar
CUST08012,perempuan,46+,2024-12-11,surakarta
CUST08013,p,36-45,2025-02-17,pasuruan
CUST08014,P,46+,2024-06-20,padang
CUST08015,P,18-25,2025-05-31,pasuruan
CUST08016,P,36-45,2026-04-16,Bima
CUST08017,perempuan,36-45,2024-10-22,Cilegon
CUST08018,perempuan,18-25,2024-12-28,cilegon
CUST08019,Laki-laki,36-45,2025-08-27,pasuruan
CUST08020,L,46+,2026-04-27,Bitung
CUST08021,p,18-25,2026-04-20,kupang
CUST08022,Laki-laki,26-35,2026-01-10,
CUST08023,L,36-45,2024-10-28,Kupang
CUST08024,P,26-35,2024-06-25,Parepare
CUST08025,perempuan,36-45,2026-02-16,Gorontalo
CUST08026,L,36-45,2025-03-09,Sabang
CUST08027,p,36-45,2025-10-25,kupang
CUST08028,L,26-35,2024-09-24,palembang
CUST08029,P,18-25,2024-10-14,bima
CUST08030,p,46+,2024-12-07,Bengkulu
CUST08031,p,26-35,2024-09-08,pangkalpinang
CUST08032,P,46+,2026-01-18,pariaman
CUST08033,P,46+,2025-06-12,Prabumulih
CUST08034,p,18-25,2025-06-12,pariaman
CUST08035,Laki-laki,26-35,2025-03-29,dumai
CUST08036,Laki-laki,18-25,2025-06-28,Meulaboh
CUST08037,L,36-45,2025-02-16,pagaralam
CUST08038,p,36-45,2024-09-19,
CUST08039,perempuan,26-35,2026-04-11,Metro
CUST08040,L,18-25,2026-01-15,Sibolga
CUST08041,P,36-45,2025-05-18,mojokerto
CUST08042,perempuan,46+,2024-06-15,Kota Administrasi Jakarta Timur
CUST08043,Laki-laki,36-45,2025-07-17,sukabumi
CUST08044,P,26-35,2025-12-14,madiun
CUST08045,Laki-laki,26-35,2025-05-19,Pagaralam
CUST08046,L,18-25,2026-05-04,bima
CUST08047,perempuan,18-25,2024-11-10,Palopo
CUST08048,perempuan,46+,2024-09-06,Mataram
CUST08049,L,36-45,2025-01-14,kotamobagu
CUST08050,L,46+,2025-07-27,pasuruan
CUST08051,p,26-35,2026-01-01,Palembang
CUST08052,perempuan,26-35,2025-04-22,depok
CUST08053,P,26-35,2024-09-03,Jambi
CUST08054,Laki-laki,36-45,2024-12-25,Denpasar
CUST08055,P,36-45,2024-10-02,samarinda
CUST08056,p,26-35,2025-03-16,Banjarbaru
CUST08057,p,26-35,2025-12-11,pagaralam
CUST08058,Laki-laki,46+,2026-01-24,metro
CUST08059,L,26-35,2025-09-01,kendari
CUST08060,P,18-25,2025-03-17,singkawang
CUST08061,P,36-45,2025-12-10,Tanjungpinang
CUST08062,perempuan,18-25,2025-10-24,Banjarmasin
CUST08063,Laki-laki,46+,2026-04-05,palopo
CUST08064,Laki-laki,36-45,2025-05-29,tidore kepulauan
CUST08065,p,46+,2026-05-17,sawahlunto
CUST08066,perempuan,26-35,2024-06-24,pontianak
CUST08067,Laki-laki,18-25,2025-03-27,Tanjungpinang
CUST08068,P,36-45,2026-04-28,Kota Administrasi Jakarta Barat
CUST08069,L,26-35,2026-04-13,Pematangsiantar
CUST08070,P,46+,2026-02-03,pasuruan
CUST08071,perempuan,18-25,2025-04-13,kota administrasi jakarta barat
CUST08072,P,26-35,2024-09-24,tangerang
CUST08073,P,26-35,2025-05-09,Madiun
CUST08074,Laki-laki,18-25,2024-08-10,Sawahlunto
CUST08075,L,18-25,2026-01-05,Pontianak
CUST08076,Laki-laki,26-35,2025-01-21,bekasi
CUST08077,Laki-laki,46+,2024-06-14,Manado
CUST08078,Laki-laki,36-45,2024-10-12,Kota Administrasi Jakarta Selatan
CUST08079,P,36-45,2026-05-18,bandar lampung
CUST08080,Laki-laki,36-45,2026-03-27,meulaboh
CUST08081,P,46+,2025-10-13,Jambi
CUST08082,P,36-45,2025-08-24,bogor
CUST08083,p,36-45,2025-02-01,Tomohon
CUST08084,perempuan,26-35,2026-04-10,bandung
CUST08085,L,46+,2024-09-26,Kupang
CUST08086,Laki-laki,46+,2024-07-21,Kota Administrasi Jakarta Selatan
CUST08087,perempuan,26-35,2025-10-19,Lubuklinggau
CUST08088,L,46+,2024-08-07,Malang
CUST08089,perempuan,36-45,2026-04-05,pontianak
CUST08090,L,46+,2025-09-01,pagaralam
CUST08091,Laki-laki,46+,2026-02-22,Denpasar
CUST08092,Laki-laki,46+,2025-03-24,lhokseumawe
CUST08093,Laki-laki,18-25,2026-04-20,
CUST08094,P,18-25,2024-10-23,Yogyakarta
CUST08095,p,26-35,2025-08-02,Padang
CUST08096,P,18-25,2024-09-24,Palopo
CUST08097,perempuan,46+,2025-03-31,Bontang
CUST08098,P,18-25,2025-08-23,ambon
CUST08099,perempuan,26-35,2026-05-11,banjarmasin
CUST08100,p,46+,2026-03-08,
CUST08101,perempuan,46+,2026-03-29,serang
CUST08102,L,18-25,2025-11-30,Padang
CUST08103,Laki-laki,36-45,2025-06-30,batu
CUST08104,p,26-35,2024-05-20,Sorong
CUST08105,L,36-45,2024-10-13,Bontang
CUST08106,P,36-45,2025-06-18,Magelang
CUST08107,p,26-35,2025-12-18,jayapura
CUST08108,Laki-laki,46+,2025-06-16,Langsa
CUST08109,P,26-35,2025-01-01,mataram
CUST08110,L,26-35,2026-04-24,
CUST08111,perempuan,36-45,2025-08-13,Jambi
CUST08112,p,26-35,2025-11-09,blitar
CUST08113,perempuan,26-35,2025-09-17,bogor
CUST08114,perempuan,36-45,2025-01-29,cilegon
CUST08115,L,18-25,2024-06-16,Palembang
CUST08116,perempuan,46+,2026-04-08,Blitar
CUST08117,P,36-45,2024-09-21,Bengkulu
CUST08118,Laki-laki,26-35,2025-08-21,Palangkaraya
CUST08119,Laki-laki,18-25,2024-10-18,Sabang
CUST08120,perempuan,36-45,2024-08-27,Kota Administrasi Jakarta Timur
CUST08121,perempuan,36-45,2025-05-03,Depok
CUST08122,p,18-25,2025-08-13,Tomohon
CUST08123,Laki-laki,36-45,2026-04-13,
CUST08124,p,46+,2025-03-25,Ternate
CUST08125,P,46+,2026-05-12,Kotamobagu
CUST08126,L,26-35,2026-02-12,Pariaman
CUST08127,Laki-laki,26-35,2024-05-30,cilegon
CUST08128,perempuan,46+,2025-10-01,malang
CUST08129,L,36-45,2024-08-30,binjai
CUST08130,p,46+,2025-07-13,Bekasi
CUST08131,L,46+,2026-01-13,Pekalongan
CUST08132,L,46+,2025-11-11,solok
CUST08133,Laki-laki,18-25,2025-01-04,bau-bau
CUST08134,P,46+,2024-12-12,singkawang
CUST08135,perempuan,26-35,2025-09-25,sawahlunto
CUST08136,perempuan,18-25,2024-07-04,Pekalongan
CUST08137,Laki-laki,36-45,2024-10-10,meulaboh
CUST08138,P,26-35,2025-10-06,Depok
CUST08139,Laki-laki,46+,2026-01-08,Pagaralam
CUST08140,p,46+,2024-09-07,banjarmasin
CUST08141,p,36-45,2024-12-12,palopo
CUST08142,perempuan,26-35,2025-11-23,palopo
CUST08143,perempuan,18-25,2024-08-20,Tarakan
CUST08144,p,18-25,2025-08-12,Bitung
CUST08145,Laki-laki,26-35,2024-10-22,Kota Administrasi Jakarta Utara
CUST08146,L,18-25,2025-07-06,Sungai Penuh
CUST08147,p,26-35,2024-12-28,samarinda
CUST08148,Laki-laki,26-35,2026-05-15,Sungai Penuh
CUST08149,P,36-45,2024-06-27,pontianak
CUST08150,perempuan,18-25,2024-10-03,Semarang
CUST08151,perempuan,36-45,2024-11-16,Pagaralam
CUST08152,L,18-25,2024-07-06,Prabumulih
CUST08153,p,46+,2026-03-20,Palembang
CUST08154,L,36-45,2024-05-29,Banjarbaru
CUST08155,L,46+,2026-02-16,batam
CUST08156,Laki-laki,46+,2026-03-17,Meulaboh
CUST08157,L,18-25,2025-08-16,Kupang
CUST08158,P,26-35,2025-06-06,bekasi
CUST08159,perempuan,18-25,2024-09-26,
CUST08160,perempuan,46+,2025-08-22,Tasikmalaya
CUST08161,perempuan,36-45,2024-12-22,Bima
CUST08162,Laki-laki,46+,2025-12-15,Denpasar
CUST08163,L,46+,2026-04-24,tegal
CUST08164,P,18-25,2024-11-05,Kota Administrasi Jakarta Utara
CUST08165,Laki-laki,46+,2025-07-10,Serang
CUST08166,perempuan,26-35,2024-05-19,Semarang
CUST08167,perempuan,36-45,2025-09-02,Cirebon
CUST08168,L,46+,2024-06-26,manado
CUST08169,P,18-25,2025-05-20,Salatiga
CUST08170,L,36-45,2025-08-13,malang
CUST08171,L,26-35,2026-02-16,Banda Aceh
CUST08172,Laki-laki,46+,2024-09-05,Pekalongan
CUST08173,perempuan,18-25,2025-10-18,Mojokerto
CUST08174,L,26-35,2026-04-08,banjar
CUST08175,perempuan,18-25,2025-06-06,jambi
CUST08176,p,26-35,2026-03-09,Bengkulu
CUST08177,Laki-laki,46+,2024-06-12,Serang
CUST08178,Laki-laki,36-45,2025-02-11,batam
CUST08179,Laki-laki,46+,2024-10-27,padang
CUST08180,Laki-laki,46+,2025-09-05,Pasuruan
CUST08181,p,46+,2024-05-19,Banda Aceh
CUST08182,p,46+,2025-04-14,Lubuklinggau
CUST08183,L,26-35,2024-09-10,
CUST08184,Laki-laki,36-45,2025-01-09,bitung
CUST08185,perempuan,18-25,2025-04-29,banda aceh
CUST08186,perempuan,26-35,2025-09-20,Pagaralam
CUST08187,L,26-35,2026-02-23,padang
CUST08188,perempuan,26-35,2025-08-05,Pekanbaru
CUST08189,P,18-25,2024-09-27,
CUST08190,perempuan,18-25,2024-06-06,Pasuruan
CUST08191,P,46+,2024-12-09,Kota Administrasi Jakarta Pusat
CUST08192,P,46+,2025-08-21,bima
CUST08193,P,46+,2024-07-12,Pasuruan
CUST08194,p,26-35,2025-08-03,Bekasi
CUST08195,perempuan,46+,2025-08-17,jayapura
CUST08196,Laki-laki,36-45,2025-03-11,Padang
CUST08197,Laki-laki,46+,2025-01-22,tomohon
CUST08198,L,36-45,2025-07-03,Prabumulih
CUST08199,P,26-35,2025-02-26,Sorong
CUST08200,L,26-35,2024-06-17,sungai penuh
CUST08201,perempuan,36-45,2025-02-25,Palopo
CUST08202,Laki-laki,18-25,2024-08-18,Tanjungbalai
CUST08203,L,46+,2024-11-16,Pangkalpinang
CUST08204,L,36-45,2025-08-18,makassar
CUST08205,P,26-35,2026-01-12,sabang
CUST08206,Laki-laki,26-35,2026-04-29,
CUST08207,Laki-laki,46+,2025-04-17,Sawahlunto
CUST08208,L,18-25,2026-03-15,batu
CUST08209,p,46+,2024-07-22,Mojokerto
CUST08210,L,26-35,2025-05-31,Payakumbuh
CUST08211,Laki-laki,18-25,2026-03-02,banda aceh
CUST08212,L,26-35,2025-03-18,banjar
CUST08213,Laki-laki,26-35,2026-01-06,Bandar Lampung
CUST08214,L,18-25,2025-01-03,Kota Administrasi Jakarta Selatan
CUST08215,P,26-35,2025-02-18,Yogyakarta
CUST08216,Laki-laki,36-45,2024-11-06,pekalongan
CUST08217,P,46+,2026-01-23,semarang
CUST08218,p,46+,2025-08-19,Tanjungbalai
CUST08219,p,18-25,2026-04-14,kota administrasi jakarta timur
CUST08220,p,36-45,2024-05-27,denpasar
CUST08221,perempuan,18-25,2024-09-17,denpasar
CUST08222,P,18-25,2026-01-02,Tidore Kepulauan
CUST08223,P,46+,2025-02-08,Serang
CUST08224,p,46+,2026-01-24,Sukabumi
CUST08225,perempuan,36-45,2025-12-24,sabang
CUST08226,p,18-25,2024-08-13,Cirebon
CUST08227,p,26-35,2025-07-01,Pariaman
CUST08228,L,18-25,2026-05-07,probolinggo
CUST08229,L,46+,2025-11-12,mataram
CUST08230,Laki-laki,18-25,2025-12-14,metro
CUST08231,L,36-45,2025-10-15,tebingtinggi
CUST08232,P,46+,2025-08-22,tidore kepulauan
CUST08233,perempuan,46+,2024-11-25,Probolinggo
CUST08234,P,36-45,2025-03-20,
CUST08235,p,18-25,2024-10-04,Purwokerto
CUST08236,L,36-45,2025-01-17,tasikmalaya
CUST08237,perempuan,36-45,2025-08-14,Palu
CUST08238,P,26-35,2024-08-04,padang sidempuan
CUST08239,perempuan,18-25,2026-01-27,Tidore Kepulauan
CUST08240,L,26-35,2026-03-21,Singkawang
CUST08241,Laki-laki,18-25,2025-06-26,Kota Administrasi Jakarta Pusat
CUST08242,Laki-laki,26-35,2024-06-09,bima
CUST08243,Laki-laki,26-35,2025-07-17,Tebingtinggi
CUST08244,Laki-laki,36-45,2024-10-01,
CUST08245,perempuan,26-35,2026-04-28,sawahlunto
CUST08246,Laki-laki,36-45,2025-04-09,Tanjungbalai
CUST08247,p,18-25,2025-07-07,mojokerto
CUST08248,L,46+,2024-11-24,Medan
CUST08249,p,36-45,2025-05-07,Bekasi
CUST08250,P,36-45,2025-05-19,Banda Aceh
CUST08251,P,36-45,2025-12-25,mataram
CUST08252,L,36-45,2025-07-25,tual
CUST08253,L,36-45,2024-08-31,kediri
CUST08254,L,46+,2025-09-08,Banda Aceh
CUST08255,Laki-laki,26-35,2024-07-04,Kota Administrasi Jakarta Utara
CUST08256,p,46+,2024-12-19,Kota Administrasi Jakarta Utara
CUST08257,perempuan,18-25,2024-09-06,kota administrasi jakarta selatan
CUST08258,P,18-25,2026-04-22,banda aceh
CUST08259,P,18-25,2026-04-01,samarinda
CUST08260,perempuan,18-25,2024-11-14,pagaralam
CUST08261,P,36-45,2025-01-26,Bandar Lampung
CUST08262,perempuan,36-45,2025-02-18,bandung
CUST08263,perempuan,26-35,2025-05-25,Sawahlunto
CUST08264,perempuan,46+,2024-07-24,Langsa
CUST08265,L,18-25,2024-10-15,Blitar
CUST08266,p,18-25,2025-03-06,Kota Administrasi Jakarta Pusat
CUST08267,perempuan,46+,2024-10-13,
CUST08268,perempuan,46+,2025-11-03,Mojokerto
CUST08269,perempuan,26-35,2024-07-24,Pariaman
CUST08270,perempuan,46+,2025-12-10,banda aceh
CUST08271,perempuan,26-35,2025-06-19,Lhokseumawe
CUST08272,perempuan,18-25,2025-07-07,Kupang
CUST08273,perempuan,46+,2025-05-11,Purwokerto
CUST08274,Laki-laki,26-35,2025-12-14,banda aceh
CUST08275,L,18-25,2026-01-26,Tebingtinggi
CUST08276,P,18-25,2025-09-15,bandar lampung
CUST08277,L,46+,2024-06-30,pagaralam
CUST08278,L,26-35,2025-10-22,bengkulu
CUST08279,P,18-25,2025-04-09,Mojokerto
CUST08280,Laki-laki,26-35,2025-10-25,Pasuruan
CUST08281,p,26-35,2025-09-11,Manado
CUST08282,P,26-35,2025-03-10,Bengkulu
CUST08283,L,36-45,2025-11-27,Padangpanjang
CUST08284,Laki-laki,46+,2025-07-21,bandar lampung
CUST08285,Laki-laki,36-45,2025-03-28,Probolinggo
CUST08286,perempuan,26-35,2024-10-14,bau-bau
CUST08287,L,36-45,2025-07-11,payakumbuh
CUST08288,perempuan,46+,2025-07-30,balikpapan
CUST08289,Laki-laki,18-25,2026-04-16,surakarta
CUST08290,perempuan,46+,2024-06-05,Kendari
CUST08291,p,46+,2026-05-14,Tebingtinggi
CUST08292,L,36-45,2024-06-17,kendari
CUST08293,p,26-35,2024-12-19,Kota Administrasi Jakarta Barat
CUST08294,p,46+,2026-01-26,banjarmasin
CUST08295,Laki-laki,26-35,2026-03-30,Cirebon
CUST08296,perempuan,26-35,2026-01-03,tegal
CUST08297,p,26-35,2025-05-25,Bandar Lampung
CUST08298,L,46+,2024-06-25,sawahlunto
CUST08299,perempuan,18-25,2025-08-23,mataram
CUST08300,Laki-laki,18-25,2024-06-30,bitung
CUST08301,perempuan,36-45,2024-08-07,pangkalpinang
CUST08302,Laki-laki,18-25,2024-10-30,Surabaya
CUST08303,Laki-laki,36-45,2025-12-11,Batu
CUST08304,L,46+,2026-03-15,Purwokerto
CUST08305,Laki-laki,46+,2024-07-22,Mataram
CUST08306,perempuan,46+,2025-01-07,
CUST08307,perempuan,46+,2024-11-18,Bontang
CUST08308,p,26-35,2025-01-18,Jambi
CUST08309,P,46+,2024-07-16,tangerang
CUST08310,perempuan,26-35,2026-01-08,banjar
CUST08311,L,36-45,2026-01-17,cilegon
CUST08312,perempuan,26-35,2026-02-17,
CUST08313,p,18-25,2025-01-19,cirebon
CUST08314,perempuan,26-35,2024-10-23,sibolga
CUST08315,L,18-25,2024-07-14,Bitung
CUST08316,P,18-25,2025-10-14,pontianak
CUST08317,Laki-laki,26-35,2025-04-28,Subulussalam
CUST08318,p,36-45,2026-03-01,Semarang
CUST08319,p,18-25,2026-02-01,Subulussalam
CUST08320,p,18-25,2026-05-12,Blitar
