order_id,customer_id,driver_id,service_id,payment_id,location_id,time_id,price,distance,discount,order_status
ORD09063,CUST09279,DRV07406,SRV02,PAY03,LOC09268,T2023043005,197210,13.94,0,
ORD09064,CUST03647,DRV05079,SRV01,PAY03,LOC02582,T2023102419,138536,15.96,0,cancelled
ORD09065,CUST08055,DRV03881,SRV01,PAY01,LOC03714,T2023022712,91632,4.62,0,cancelled
ORD09066,CUST08548,DRV02152,SRV02,PAY02,LOC09860,T2023032921,35641,11.65,0,completed
ORD09067,CUST00598,DRV07287,SRV02,PAY01,LOC06719,T2023111403,45477,19.62,0,
ORD09068,CUST00018,DRV09197,SRV03,PAY01,LOC06047,T2023060515,88745,3.39,10000,cancelled
ORD09069,CUST06068,DRV02269,SRV03,PAY02,LOC08220,T2023021501,42732,2.73,0,
ORD09070,CUST09971,DRV01216,SRV03,PAY02,LOC08027,T2023111918,-50000,11.93,10000,cancelled
ORD09071,CUST09663,DRV07334,SRV03,PAY02,LOC03602,T2023060413,77006,3.05,5000,
ORD09072,CUST02384,DRV01862,SRV02,PAY01,LOC06830,T2023052722,142013,19.73,0,
ORD09073,CUST02374,DRV01205,SRV01,PAY02,LOC05693,T2023020706,186255,10.7,0,completed
ORD09074,CUST02635,DRV08562,SRV03,PAY02,LOC03685,T2023082301,168582,11.08,0,cancelled
ORD09075,CUST09497,DRV05774,SRV03,PAY01,LOC08444,T2023091007,195606,3.47,5000,
ORD09076,CUST04856,DRV08019,SRV03,PAY03,LOC01149,T2023090608,177928,15.17,0,COMPLETED
ORD09077,CUST06104,DRV02393,SRV01,PAY01,LOC00995,T2023072423,87776,17.69,10000,cancelled
ORD09078,CUST05745,DRV01793,SRV02,PAY03,LOC09264,T2024020222,94302,3.6,0,completed
ORD09079,CUST04997,DRV00773,SRV03,PAY02,LOC06582,T2024013110,33580,8.46,5000,COMPLETED
ORD09080,CUST02868,DRV02766,SRV01,PAY03,LOC08862,T2023062206,157161,3.14,10000,completed
ORD09081,CUST08633,DRV03840,SRV02,PAY03,LOC09400,T2023101017,65621,11.91,10000,cancelled
ORD09082,CUST04685,DRV01137,SRV01,PAY02,LOC07694,T2023102018,91251,15.85,5000,
ORD09083,CUST03680,DRV00232,SRV02,PAY01,LOC08456,T2023081609,101667,11.75,0,completed
ORD09084,CUST04448,DRV02050,SRV01,PAY01,LOC05166,T2023030902,122577,11.5,0,COMPLETED
ORD09085,CUST00654,DRV00012,SRV03,PAY02,LOC09587,T2023011505,18518,8.49,10000,completed
ORD09086,CUST02886,DRV09000,SRV01,PAY03,LOC04633,T2023041519,74366,18.0,10000,cancelled
ORD09087,CUST09581,DRV09785,SRV02,PAY03,LOC01937,T2024011314,32327,18.16,5000,cancelled
ORD09088,CUST09091,DRV05413,SRV03,PAY02,LOC07111,T2023020904,92556,15.29,10000,
ORD09089,CUST01517,DRV03897,SRV01,PAY02,LOC06834,T2023100600,29814,8.79,0,completed
ORD09090,CUST00843,DRV02852,SRV02,PAY03,LOC08021,T2023030102,198990,18.23,10000,COMPLETED
ORD09091,CUST08046,DRV00336,SRV02,PAY03,LOC03441,T2023041715,130233,16.49,5000,
ORD09092,CUST00438,DRV00974,SRV02,PAY01,LOC09859,T2023042122,66389,8.81,0,cancelled
ORD09093,CUST00033,DRV05417,SRV03,PAY03,LOC02050,T2023010604,193766,10.26,10000,completed
ORD09094,CUST07933,DRV02359,SRV01,PAY03,LOC01852,T2023013108,125793,2.88,5000,
ORD09095,CUST06211,DRV05685,SRV01,PAY03,LOC08285,T2023111920,1,7.19,0,completed
ORD09096,CUST02940,DRV00606,SRV02,PAY01,LOC09831,T2023082516,54872,18.5,10000,
ORD09097,CUST03849,DRV01921,SRV03,PAY03,LOC00494,T2023060322,45620,14.84,0,COMPLETED
ORD09098,CUST04044,DRV06220,SRV02,PAY03,LOC01208,T2023030321,87900,19.72,0,
ORD09099,CUST07995,DRV03975,SRV03,PAY02,LOC04730,T2023080101,93120,15.99,0,COMPLETED
ORD09100,CUST03472,DRV09423,SRV03,PAY01,LOC03640,T2023100311,115084,4.65,10000,
ORD09101,CUST06681,DRV00091,SRV03,PAY03,LOC07550,T2023011117,148964,4.29,0,cancelled
ORD09102,CUST02385,DRV00828,SRV03,PAY03,LOC05335,T2023121110,121177,19.86,0,cancelled
ORD09103,CUST07132,DRV03198,SRV03,PAY01,LOC07553,T2023111200,65151,16.21,0,
ORD09104,CUST03670,DRV04126,SRV01,PAY01,LOC03792,T2024022115,40442,9.73,0,cancelled
ORD09105,CUST01945,DRV08364,SRV03,PAY03,LOC05032,T2023101920,190751,17.03,0,cancelled
ORD09106,CUST04360,DRV07260,SRV03,PAY01,LOC05429,T2023101512,39427,4.02,5000,COMPLETED
ORD09107,CUST06726,DRV01753,SRV03,PAY03,LOC08962,T2023091815,177226,18.13,10000,cancelled
ORD09108,CUST09596,DRV04177,SRV02,PAY03,LOC02061,T2023061119,108380,19.54,5000,
ORD09109,CUST05595,DRV02500,SRV03,PAY03,LOC04484,T2023112607,60658,13.84,10000,completed
ORD09110,CUST07078,DRV01008,SRV03,PAY01,LOC00206,T2024010304,98574,3.21,5000,completed
ORD09111,CUST08385,DRV06564,SRV03,PAY03,LOC06567,T2023090921,186587,6.11,10000,completed
ORD09112,CUST00691,DRV09882,SRV03,PAY02,LOC05119,T2023053120,97728,4.19,0,
ORD09113,CUST01536,DRV05150,SRV02,PAY01,LOC02875,T2023022402,127272,3.18,0,completed
ORD09114,CUST03008,DRV09296,SRV03,PAY02,LOC09189,T2023081121,107899,3.76,0,completed
ORD09115,CUST00807,DRV05410,SRV01,PAY03,LOC04507,T2023112120,87637,13.83,0,
ORD09116,CUST04230,DRV03866,SRV02,PAY03,LOC05839,T2024021415,63351,8.29,10000,cancelled
ORD09117,CUST07889,DRV02793,SRV03,PAY01,LOC00462,T2023051410,28469,17.89,0,completed
ORD09118,CUST00781,DRV04713,SRV01,PAY03,LOC04716,T2024010407,192330,7.7,0,cancelled
ORD09119,CUST01627,DRV06695,SRV02,PAY03,LOC07833,T2023081916,34764,18.01,10000,cancelled
ORD09120,CUST02357,DRV03907,SRV02,PAY02,LOC01593,T2023042703,125396,10.28,0,completed
ORD09121,CUST05576,DRV07258,SRV02,PAY02,LOC04390,T2024012815,126793,14.88,5000,cancelled
ORD09122,CUST04280,DRV05458,SRV02,PAY02,LOC02248,T2023032512,35746,12.34,0,cancelled
ORD09123,CUST00829,DRV03154,SRV03,PAY03,LOC00388,T2023101619,185048,17.21,5000,COMPLETED
ORD09124,CUST08432,DRV08911,SRV01,PAY02,LOC07530,T2023021220,66710,9.27,5000,completed
ORD09125,CUST07448,DRV08819,SRV01,PAY02,LOC01462,T2023062313,20779,17.28,10000,
ORD09126,CUST06048,DRV01570,SRV01,PAY03,LOC01641,T2023030314,-50000,19.73,5000,completed
ORD09127,CUST09566,DRV03952,SRV02,PAY01,LOC00887,T2024011115,82898,11.82,10000,
ORD09128,CUST09661,DRV06021,SRV02,PAY02,LOC03862,T2023040423,187419,6.23,10000,COMPLETED
ORD09129,CUST00109,DRV07406,SRV01,PAY03,LOC03000,T2023091322,82889,11.94,0,
ORD09130,CUST09756,DRV04261,SRV02,PAY02,LOC03441,T2023092418,66524,14.93,0,
ORD09131,CUST01428,DRV05164,SRV02,PAY01,LOC09685,T2023022009,142637,3.63,0,cancelled
ORD09132,CUST01317,DRV07585,SRV01,PAY02,LOC00734,T2023111201,149758,10.29,5000,cancelled
ORD09133,CUST03921,DRV03239,SRV02,PAY02,LOC01289,T2023052419,1,19.92,10000,
ORD09134,CUST03624,DRV03586,SRV02,PAY01,LOC06425,T2023122223,117297,17.55,0,
ORD09135,CUST05969,DRV05500,SRV01,PAY03,LOC03717,T2023043013,139605,15.74,5000,
ORD09136,CUST06396,DRV06882,SRV02,PAY03,LOC06597,T2023051610,97066,11.94,10000,
ORD09137,CUST02059,DRV00454,SRV03,PAY02,LOC06077,T2023020718,119777,17.86,0,completed
ORD09138,CUST05371,DRV01889,SRV03,PAY01,LOC00894,T2023112614,151648,5.71,10000,cancelled
ORD09139,CUST03466,DRV04097,SRV03,PAY03,LOC00547,T2023102200,73676,3.22,5000,completed
ORD09140,CUST07485,DRV08453,SRV02,PAY02,LOC00257,T2023021921,1,7.78,0,COMPLETED
ORD09141,CUST05145,DRV02685,SRV01,PAY03,LOC09008,T2024012613,176388,6.48,0,
ORD09142,CUST05752,DRV01327,SRV03,PAY01,LOC08396,T2023040723,15286,11.65,5000,
ORD09143,CUST04401,DRV09029,SRV03,PAY02,LOC00761,T2023060520,40584,15.65,0,completed
ORD09144,CUST03042,DRV03042,SRV03,PAY01,LOC04383,T2023041719,-50000,9.01,0,completed
ORD09145,CUST04538,DRV02034,SRV02,PAY02,LOC05349,T2023072204,129932,4.28,0,
ORD09146,CUST08450,DRV03727,SRV03,PAY01,LOC06572,T2023092718,1,1.76,5000,COMPLETED
ORD09147,CUST06580,DRV02585,SRV03,PAY02,LOC07796,T2023122523,141520,6.65,0,COMPLETED
ORD09148,CUST02613,DRV06880,SRV01,PAY01,LOC02993,T2023073016,82114,7.55,0,cancelled
ORD09149,CUST00136,DRV02040,SRV03,PAY03,LOC02814,T2023030207,153280,18.18,0,cancelled
ORD09150,CUST05652,DRV09176,SRV02,PAY03,LOC00358,T2023123016,66380,8.19,0,cancelled
ORD09151,CUST09734,DRV04560,SRV01,PAY02,LOC07443,T2023071710,82956,7.81,5000,completed
ORD09152,CUST06767,DRV09920,SRV03,PAY02,LOC06257,T2024012201,110316,5.94,5000,
ORD09153,CUST08362,DRV02173,SRV02,PAY03,LOC04048,T2024020713,82663,14.68,10000,
ORD09154,CUST05757,DRV00609,SRV02,PAY03,LOC09467,T2023122122,152852,15.82,0,completed
ORD09155,CUST02875,DRV08472,SRV03,PAY03,LOC06266,T2024021703,179750,16.12,0,completed
ORD09156,CUST02589,DRV06280,SRV03,PAY02,LOC08803,T2024020216,17432,18.15,10000,completed
ORD09157,CUST02964,DRV04551,SRV03,PAY03,LOC06058,T2023102423,37453,8.58,10000,cancelled
ORD09158,CUST05876,DRV09871,SRV03,PAY03,LOC08300,T2023083004,77679,7.19,5000,
ORD09159,CUST07174,DRV05582,SRV02,PAY02,LOC05372,T2023010909,98348,2.2,0,completed
ORD09160,CUST05247,DRV00877,SRV01,PAY01,LOC04995,T2023111220,117446,11.01,0,completed
ORD09161,CUST06246,DRV09033,SRV03,PAY02,LOC07701,T2023122218,45906,16.43,0,completed
ORD09162,CUST09687,DRV03512,SRV02,PAY02,LOC08872,T2024021104,155435,8.4,0,completed
ORD09163,CUST08470,DRV01461,SRV03,PAY03,LOC04553,T2023100800,187113,17.55,10000,COMPLETED
ORD09164,CUST08589,DRV04989,SRV03,PAY02,LOC06141,T2023092107,171261,5.2,10000,COMPLETED
ORD09165,CUST06599,DRV05202,SRV03,PAY01,LOC05133,T2023121309,102956,8.88,10000,
ORD09166,CUST07354,DRV06533,SRV01,PAY03,LOC06501,T2023081018,114342,5.88,5000,completed
ORD09167,CUST00494,DRV06492,SRV01,PAY02,LOC05911,T2024011505,1,7.54,5000,completed
ORD09168,CUST07456,DRV09940,SRV02,PAY03,LOC01561,T2023031208,102063,3.65,0,
ORD09169,CUST04662,DRV09162,SRV01,PAY01,LOC00592,T2023071022,70571,3.81,0,completed
ORD09170,CUST07031,DRV09423,SRV03,PAY02,LOC02155,T2023100122,116099,11.86,10000,cancelled
ORD09171,CUST04726,DRV06222,SRV01,PAY03,LOC02341,T2024013106,80190,17.98,0,cancelled
ORD09172,CUST08271,DRV01860,SRV03,PAY01,LOC08942,T2023082501,197254,14.82,5000,completed
ORD09173,CUST01635,DRV07331,SRV01,PAY03,LOC02952,T2023081322,127383,5.18,10000,completed
ORD09174,CUST05096,DRV09190,SRV02,PAY03,LOC04445,T2023040514,144351,3.17,5000,COMPLETED
ORD09175,CUST06161,DRV02821,SRV02,PAY02,LOC02862,T2024012502,36704,6.89,10000,cancelled
ORD09176,CUST07489,DRV08680,SRV01,PAY01,LOC07910,T2023070414,62445,19.99,10000,COMPLETED
ORD09177,CUST08391,DRV03288,SRV03,PAY02,LOC08417,T2023061406,112338,17.1,5000,cancelled
ORD09178,CUST03128,DRV02202,SRV01,PAY01,LOC07489,T2023091301,29565,2.22,0,cancelled
ORD09179,CUST06634,DRV07310,SRV01,PAY03,LOC00938,T2024011917,191956,16.86,5000,
ORD09180,CUST05371,DRV03175,SRV03,PAY03,LOC04854,T2023122611,111402,8.09,5000,COMPLETED
ORD09181,CUST06646,DRV06734,SRV02,PAY03,LOC06475,T2023100418,163662,13.23,10000,
ORD09182,CUST00211,DRV03979,SRV02,PAY02,LOC03657,T2023052205,62384,5.21,5000,COMPLETED
ORD09183,CUST07981,DRV00945,SRV02,PAY02,LOC03947,T2023041223,91758,12.41,5000,completed
ORD09184,CUST08244,DRV05309,SRV01,PAY01,LOC06994,T2023112117,187264,17.16,0,
ORD09185,CUST04572,DRV05434,SRV03,PAY01,LOC05610,T2023060501,183502,17.92,0,COMPLETED
ORD09186,CUST01887,DRV01589,SRV02,PAY03,LOC09095,T2023022011,143675,1.81,0,completed
ORD09187,CUST02925,DRV00514,SRV03,PAY03,LOC01012,T2024021718,169368,18.38,10000,completed
ORD09188,CUST01051,DRV05680,SRV03,PAY03,LOC01766,T2023112810,153180,5.63,0,COMPLETED
ORD09189,CUST03326,DRV08193,SRV03,PAY01,LOC04781,T2023111623,186599,10.95,0,cancelled
ORD09190,CUST04795,DRV07651,SRV03,PAY02,LOC05444,T2023121213,129473,8.84,0,completed
ORD09191,CUST00120,DRV07377,SRV03,PAY01,LOC08667,T2023041621,172188,16.19,0,
ORD09192,CUST07473,DRV08836,SRV02,PAY03,LOC09345,T2023011718,35371,17.54,5000,cancelled
ORD09193,CUST06711,DRV06357,SRV02,PAY03,LOC05327,T2024021115,186489,11.08,5000,COMPLETED
ORD09194,CUST02172,DRV06443,SRV01,PAY03,LOC01021,T2023082021,189860,2.0,5000,
ORD09195,CUST03727,DRV04593,SRV01,PAY01,LOC08286,T2023050401,38179,8.46,5000,
ORD09196,CUST05633,DRV08792,SRV03,PAY03,LOC09865,T2023031807,42070,12.16,0,
ORD09197,CUST06147,DRV07119,SRV01,PAY02,LOC09194,T2023110904,148662,3.09,10000,completed
ORD09198,CUST04248,DRV05969,SRV03,PAY01,LOC01088,T2024013112,16633,10.9,5000,COMPLETED
ORD09199,CUST06253,DRV07809,SRV03,PAY01,LOC07015,T2024021000,54535,5.57,10000,cancelled
ORD09200,CUST00738,DRV08405,SRV01,PAY01,LOC07499,T2023111204,157743,10.08,5000,cancelled
ORD09201,CUST05525,DRV06698,SRV03,PAY03,LOC03663,T2023040308,63185,12.43,10000,cancelled
ORD09202,CUST07986,DRV05439,SRV03,PAY01,LOC05236,T2023032620,30522,6.62,10000,COMPLETED
ORD09203,CUST00395,DRV04505,SRV01,PAY03,LOC04630,T2023010503,47952,10.27,10000,COMPLETED
ORD09204,CUST06072,DRV07050,SRV03,PAY01,LOC00743,T2023050114,72449,18.31,0,completed
ORD09205,CUST03652,DRV00671,SRV02,PAY01,LOC01717,T2023062522,28505,3.38,0,cancelled
ORD09206,CUST00447,DRV01287,SRV01,PAY02,LOC08318,T2023110818,89805,11.28,10000,
ORD09207,CUST06985,DRV03751,SRV01,PAY01,LOC00781,T2023030123,1,10.93,0,cancelled
ORD09208,CUST03310,DRV08973,SRV02,PAY01,LOC02722,T2023030205,125865,7.26,5000,
ORD09209,CUST08596,DRV07523,SRV01,PAY03,LOC00490,T2023070422,136032,19.8,5000,
ORD09210,CUST00180,DRV02945,SRV02,PAY03,LOC06959,T2023121507,88812,18.46,0,completed
ORD09211,CUST05281,DRV02881,SRV01,PAY02,LOC03580,T2024020110,26497,8.64,5000,cancelled
ORD09212,CUST03755,DRV04627,SRV03,PAY02,LOC00149,T2024021422,105555,17.82,0,
ORD09213,CUST02714,DRV02944,SRV02,PAY01,LOC05513,T2023123020,191589,5.68,0,cancelled
ORD09214,CUST08039,DRV08067,SRV03,PAY03,LOC00034,T2023122612,187737,10.37,5000,COMPLETED
ORD09215,CUST06979,DRV04131,SRV01,PAY02,LOC07700,T2023090115,63325,19.21,0,completed
ORD09216,CUST01497,DRV02398,SRV01,PAY03,LOC04569,T2023101400,141894,8.32,5000,cancelled
ORD09217,CUST04837,DRV02678,SRV03,PAY03,LOC01467,T2023091305,76480,4.93,0,completed
ORD09218,CUST00043,DRV01518,SRV03,PAY01,LOC02962,T2023092109,46735,16.19,0,cancelled
ORD09219,CUST08248,DRV03756,SRV01,PAY01,LOC05248,T2023051811,184882,8.31,0,COMPLETED
ORD09220,CUST08890,DRV00282,SRV03,PAY03,LOC06202,T2023111112,16487,19.61,0,completed
ORD09221,CUST02195,DRV05037,SRV02,PAY02,LOC04785,T2023010811,137507,15.15,0,completed
ORD09222,CUST08321,DRV06562,SRV02,PAY01,LOC03417,T2023021407,110548,14.68,5000,cancelled
ORD09223,CUST05807,DRV03527,SRV02,PAY03,LOC07605,T2023060605,16400,16.45,10000,completed
ORD09224,CUST01780,DRV07521,SRV02,PAY02,LOC05291,T2024012808,93974,6.57,0,completed
ORD09225,CUST00521,DRV03625,SRV01,PAY01,LOC07171,T2023111417,135213,8.35,0,completed
ORD09226,CUST04125,DRV05620,SRV03,PAY02,LOC09662,T2024011223,158139,18.69,0,
ORD09227,CUST02343,DRV00268,SRV03,PAY03,LOC04383,T2023092718,194671,9.92,0,
ORD09228,CUST05177,DRV04404,SRV01,PAY01,LOC03752,T2023110516,18772,7.55,5000,cancelled
ORD09229,CUST06047,DRV05488,SRV02,PAY02,LOC06249,T2023111308,192850,17.5,5000,completed
ORD09230,CUST01085,DRV09937,SRV02,PAY03,LOC05815,T2023062323,43337,8.08,0,COMPLETED
ORD09231,CUST01622,DRV00882,SRV01,PAY02,LOC04660,T2023060708,150962,4.52,0,
ORD09232,CUST02904,DRV00274,SRV01,PAY02,LOC04409,T2023101015,144684,8.58,0,
ORD09233,CUST05747,DRV05731,SRV02,PAY02,LOC06709,T2023100421,130727,15.18,5000,
ORD09234,CUST09544,DRV02966,SRV01,PAY03,LOC04179,T2023081118,87713,9.99,0,
ORD09235,CUST02951,DRV02493,SRV01,PAY03,LOC04267,T2023022507,36654,7.92,5000,COMPLETED
ORD09236,CUST08261,DRV03741,SRV03,PAY03,LOC08433,T2023041603,134637,6.63,5000,COMPLETED
ORD09237,CUST00793,DRV03390,SRV01,PAY03,LOC07107,T2023122209,113360,14.46,5000,COMPLETED
ORD09238,CUST01902,DRV03007,SRV02,PAY01,LOC06395,T2023032706,118906,12.96,10000,cancelled
ORD09239,CUST09353,DRV04566,SRV01,PAY02,LOC03655,T2023020702,41554,11.37,10000,completed
ORD09240,CUST04258,DRV07912,SRV02,PAY03,LOC03702,T2023040507,-50000,11.33,5000,completed
ORD09241,CUST09320,DRV01634,SRV01,PAY03,LOC03570,T2023082805,34497,18.95,10000,
ORD09242,CUST00323,DRV01227,SRV01,PAY01,LOC04570,T2023071023,30773,9.54,10000,
ORD09243,CUST00853,DRV09347,SRV02,PAY03,LOC08164,T2024012405,118044,4.96,0,completed
ORD09244,CUST04494,DRV07720,SRV03,PAY01,LOC03065,T2023041018,68997,16.96,10000,COMPLETED
ORD09245,CUST01424,DRV08235,SRV02,PAY03,LOC09223,T2024011408,35861,5.79,5000,cancelled
ORD09246,CUST06776,DRV04127,SRV03,PAY01,LOC02517,T2024012903,195114,1.56,10000,COMPLETED
ORD09247,CUST04749,DRV02129,SRV01,PAY01,LOC02511,T2024012709,174821,9.12,0,COMPLETED
ORD09248,CUST09033,DRV00455,SRV02,PAY02,LOC06287,T2023061112,141672,16.57,0,completed
ORD09249,CUST02531,DRV02115,SRV03,PAY03,LOC09930,T2024012508,140722,6.96,5000,
ORD09250,CUST02408,DRV02076,SRV01,PAY02,LOC06577,T2023062200,46791,9.83,0,completed
ORD09251,CUST02761,DRV06066,SRV03,PAY01,LOC09119,T2023121817,126611,19.66,0,cancelled
ORD09252,CUST07166,DRV09350,SRV02,PAY01,LOC08976,T2023030718,63815,16.89,5000,COMPLETED
ORD09253,CUST00071,DRV00091,SRV01,PAY01,LOC03116,T2023071123,104812,13.13,5000,
ORD09254,CUST02796,DRV07169,SRV01,PAY01,LOC08797,T2023020520,115057,14.8,5000,cancelled
ORD09255,CUST04689,DRV05110,SRV02,PAY02,LOC02637,T2023081101,162981,6.41,0,completed
ORD09256,CUST08651,DRV04251,SRV01,PAY03,LOC03278,T2023022509,192557,15.55,0,cancelled
ORD09257,CUST08219,DRV06879,SRV02,PAY01,LOC02996,T2023080905,198741,5.81,0,completed
ORD09258,CUST05260,DRV08075,SRV03,PAY03,LOC09202,T2023061007,44004,10.7,0,completed
ORD09259,CUST00087,DRV04056,SRV01,PAY03,LOC02037,T2024011019,110763,1.8,0,
ORD09260,CUST07363,DRV06377,SRV01,PAY01,LOC09026,T2023082403,69080,12.51,5000,COMPLETED
ORD09261,CUST00971,DRV02871,SRV01,PAY02,LOC01831,T2023081601,76336,16.76,0,COMPLETED
ORD09262,CUST09216,DRV08315,SRV02,PAY01,LOC09528,T2023082001,183583,12.41,0,completed
ORD09263,CUST00554,DRV08809,SRV03,PAY01,LOC08917,T2023031910,73838,14.06,0,COMPLETED
ORD09264,CUST09719,DRV06154,SRV01,PAY02,LOC02160,T2023121417,54765,7.97,5000,COMPLETED
ORD09265,CUST07103,DRV09691,SRV02,PAY01,LOC07423,T2023102615,174433,18.75,0,completed
ORD09266,CUST08546,DRV07721,SRV01,PAY02,LOC00349,T2023051121,149665,13.47,5000,completed
ORD09267,CUST04510,DRV02242,SRV02,PAY02,LOC02933,T2023101213,92385,19.71,5000,COMPLETED
ORD09268,CUST05130,DRV02241,SRV02,PAY01,LOC04045,T2023102804,25280,6.03,0,
ORD09269,CUST03627,DRV09547,SRV01,PAY02,LOC01040,T2023122512,20530,2.59,5000,completed
ORD09270,CUST08752,DRV08629,SRV03,PAY02,LOC00146,T2023081301,95801,7.56,10000,cancelled
ORD09271,CUST05169,DRV09373,SRV01,PAY02,LOC05281,T2023061506,132231,10.33,10000,COMPLETED
ORD09272,CUST08524,DRV07577,SRV03,PAY03,LOC09295,T2024012006,1,9.7,5000,cancelled
ORD09273,CUST07293,DRV04064,SRV02,PAY01,LOC04077,T2023080622,37175,5.88,0,
ORD09274,CUST05448,DRV07714,SRV01,PAY02,LOC00710,T2023021305,141205,10.11,5000,cancelled
ORD09275,CUST05990,DRV03713,SRV03,PAY01,LOC05696,T2023060612,123736,9.39,0,cancelled
ORD09276,CUST00504,DRV02640,SRV03,PAY03,LOC00141,T2023110310,137445,6.28,10000,COMPLETED
ORD09277,CUST05496,DRV09620,SRV01,PAY02,LOC07650,T2023100302,182121,10.1,0,
ORD09278,CUST05086,DRV01134,SRV01,PAY03,LOC02655,T2023082519,83942,9.38,10000,completed
ORD09279,CUST07211,DRV03278,SRV03,PAY02,LOC03488,T2023101017,178356,2.35,0,completed
ORD09280,CUST06442,DRV07021,SRV02,PAY01,LOC01866,T2023030709,64731,13.87,0,cancelled
ORD09281,CUST07652,DRV02053,SRV03,PAY01,LOC04083,T2023040905,126831,19.64,0,COMPLETED
ORD09282,CUST03046,DRV09784,SRV01,PAY01,LOC07983,T2023022321,164710,2.55,0,COMPLETED
ORD09283,CUST04545,DRV07095,SRV01,PAY02,LOC06371,T2023111005,164217,16.78,5000,cancelled
ORD09284,CUST04517,DRV07916,SRV03,PAY01,LOC04619,T2023042721,83446,18.06,0,cancelled
ORD09285,CUST00537,DRV01888,SRV03,PAY01,LOC08430,T2024011101,175689,19.01,0,completed
ORD09286,CUST08526,DRV09616,SRV02,PAY02,LOC08691,T2024021604,177249,2.55,0,COMPLETED
ORD09287,CUST05548,DRV09339,SRV02,PAY01,LOC04210,T2023072517,136107,5.92,0,completed
ORD09288,CUST06953,DRV02161,SRV03,PAY02,LOC06410,T2024021114,41412,10.42,0,COMPLETED
ORD09289,CUST09795,DRV01807,SRV01,PAY01,LOC09006,T2024022007,1,5.69,10000,
ORD09290,CUST03867,DRV03560,SRV03,PAY02,LOC01294,T2023102507,170779,12.47,5000,
ORD09291,CUST02861,DRV05383,SRV03,PAY02,LOC04238,T2023021519,184716,8.68,0,COMPLETED
ORD09292,CUST05805,DRV07161,SRV01,PAY01,LOC02314,T2023112119,-50000,18.88,10000,COMPLETED
ORD09293,CUST02289,DRV07052,SRV03,PAY02,LOC04019,T2023062314,172272,2.28,10000,
ORD09294,CUST06808,DRV06046,SRV01,PAY02,LOC00979,T2023041110,107407,12.79,10000,COMPLETED
ORD09295,CUST02355,DRV04476,SRV02,PAY03,LOC01252,T2024011214,-50000,5.88,10000,COMPLETED
ORD09296,CUST01928,DRV03895,SRV03,PAY02,LOC07933,T2023051102,122193,7.74,10000,
ORD09297,CUST07402,DRV04565,SRV01,PAY01,LOC05879,T2023050519,160614,1.88,5000,COMPLETED
ORD09298,CUST07448,DRV05544,SRV01,PAY03,LOC05700,T2023012914,111512,14.16,0,COMPLETED
ORD09299,CUST05736,DRV04460,SRV02,PAY02,LOC04704,T2024011811,91189,11.55,5000,cancelled
ORD09300,CUST09553,DRV06144,SRV01,PAY03,LOC08286,T2023091209,163978,8.68,10000,completed
ORD09301,CUST09431,DRV05076,SRV03,PAY01,LOC07039,T2023021216,154226,2.34,0,
ORD09302,CUST08584,DRV02102,SRV02,PAY01,LOC03704,T2023110506,112666,7.36,5000,cancelled
ORD09303,CUST02461,DRV09501,SRV01,PAY03,LOC01032,T2024011205,196738,15.71,0,
ORD09304,CUST05694,DRV08733,SRV03,PAY02,LOC06180,T2023022806,173650,8.74,0,cancelled
ORD09305,CUST08120,DRV00073,SRV03,PAY02,LOC03015,T2023123105,53460,15.92,0,cancelled
ORD09306,CUST05576,DRV02348,SRV01,PAY01,LOC08570,T2023032718,139633,6.33,10000,COMPLETED
ORD09307,CUST01368,DRV04607,SRV01,PAY01,LOC02812,T2023052000,189580,15.21,10000,
ORD09308,CUST01606,DRV04203,SRV03,PAY01,LOC00069,T2024020101,49973,6.74,0,
ORD09309,CUST08883,DRV00250,SRV02,PAY01,LOC01678,T2023061618,1,5.9,0,completed
ORD09310,CUST01309,DRV06506,SRV03,PAY01,LOC01901,T2023022321,45245,18.83,10000,
ORD09311,CUST05692,DRV08494,SRV01,PAY03,LOC05706,T2023041602,92000,17.95,0,completed
ORD09312,CUST01488,DRV09947,SRV03,PAY02,LOC01313,T2024011306,142520,11.61,0,cancelled
ORD09313,CUST02068,DRV09623,SRV02,PAY03,LOC03646,T2023032200,160001,8.45,10000,cancelled
ORD09314,CUST05104,DRV01677,SRV02,PAY02,LOC08545,T2024010223,73008,12.4,0,
ORD09315,CUST00860,DRV01608,SRV01,PAY02,LOC09085,T2023021910,144822,2.4,10000,cancelled
ORD09316,CUST09603,DRV04164,SRV02,PAY03,LOC05591,T2023032917,181556,10.44,0,cancelled
ORD09317,CUST02300,DRV00644,SRV01,PAY03,LOC05609,T2023112604,133835,4.91,0,COMPLETED
ORD09318,CUST09139,DRV06750,SRV01,PAY01,LOC07745,T2023092109,162175,2.5,0,
ORD09319,CUST03888,DRV01295,SRV02,PAY01,LOC06457,T2023120920,161688,9.62,10000,COMPLETED
ORD09320,CUST01538,DRV02443,SRV02,PAY01,LOC06222,T2024020805,195669,11.37,10000,COMPLETED
ORD09321,CUST09673,DRV09901,SRV01,PAY02,LOC05245,T2023030517,-50000,1.84,0,
ORD09322,CUST09207,DRV03815,SRV01,PAY03,LOC02528,T2023112904,182392,18.68,0,completed
ORD09323,CUST07042,DRV03009,SRV01,PAY02,LOC03624,T2023010619,25687,7.69,10000,completed
