driver_id,vehicle_type,driver_rating,driver_status
DRV07881,Motor,4.06,Aktif
DRV07882,mOtOr,3.6,aktif
DRV07883,Motor,4.03,Aktif
DRV07884,Motor,4.9,Aktif
DRV07885,MOTOR,4.82,Aktif
DRV07886,Mobil,3.69,aktif
DRV07887,MOTOR,4.52,nonaktif
DRV07888,mOtOr,4.98,nonaktif
DRV07889,mobil,4.06,aktif
DRV07890,mOtOr,3.51,aktif
DRV07891,MOTOR,3.59,nonaktif
DRV07892,mOtOr,4.38,nonaktif
DRV07893,Motor,3.55,Aktif
DRV07894,mOtOr,4.07,aktif
DRV07895,mobil,4.23,Aktif
DRV07896,mobil,4.47,nonaktif
DRV07897,Mobil,4.46,Aktif
DRV07898,Motor,4.1,Aktif
DRV07899,Mobil,3.77,Aktif
DRV07900,mOtOr,4.18,aktif
DRV07901,mOtOr,3.96,aktif
DRV07902,MOTOR,4.64,Aktif
DRV07903,Motor,3.77,nonaktif
DRV07904,Motor,4.83,nonaktif
DRV07905,Mobil,3.61,aktif
DRV07906,Motor,3.79,nonaktif
DRV07907,MOTOR,3.58,nonaktif
DRV07908,MOTOR,4.22,nonaktif
DRV07909,MOTOR,4.88,aktif
DRV07910,Motor,3.91,aktif
DRV07911,mOtOr,4.11,Aktif
DRV07912,Motor,4.16,aktif
DRV07913,Mobil,4.06,nonaktif
DRV07914,Mobil,4.51,Aktif
DRV07915,Mobil,3.53,Aktif
DRV07916,Mobil,3.81,Aktif
DRV07917,mobil,4.41,Aktif
DRV07918,mobil,3.76,Aktif
DRV07919,mOtOr,4.6,nonaktif
DRV07920,Motor,4.19,aktif
DRV07921,MOTOR,3.82,aktif
DRV07922,mOtOr,3.61,nonaktif
DRV07923,mobil,3.54,aktif
DRV07924,mOtOr,4.89,Aktif
DRV07925,Mobil,4.11,Aktif
DRV07926,MOTOR,,nonaktif
DRV07927,Mobil,4.68,aktif
DRV07928,Mobil,4.2,nonaktif
DRV07929,MOTOR,4.92,aktif
DRV07930,Motor,4.88,Aktif
DRV07931,MOTOR,3.65,aktif
DRV07932,Motor,4.39,Aktif
DRV07933,Mobil,4.29,Aktif
DRV07934,Mobil,3.6,nonaktif
DRV07935,Motor,4.49,nonaktif
DRV07936,mobil,3.85,Aktif
DRV07937,mobil,4.6,aktif
DRV07938,Motor,3.88,nonaktif
DRV07939,Motor,4.58,nonaktif
DRV07940,MOTOR,4.13,nonaktif
DRV07941,Mobil,3.66,Aktif
DRV07942,MOTOR,4.92,aktif
DRV07943,MOTOR,4.19,Aktif
DRV07944,mobil,3.95,Aktif
DRV07945,mOtOr,3.51,Aktif
DRV07946,Motor,4.77,Aktif
DRV07947,mobil,3.95,Aktif
DRV07948,mobil,4.6,nonaktif
DRV07949,mOtOr,4.63,aktif
DRV07950,MOTOR,3.97,aktif
DRV07951,mOtOr,4.06,Aktif
DRV07952,MOTOR,3.58,aktif
DRV07953,Mobil,4.62,nonaktif
DRV07954,mOtOr,4.55,nonaktif
DRV07955,mOtOr,4.45,nonaktif
DRV07956,Mobil,4.72,Aktif
DRV07957,Mobil,4.32,Aktif
DRV07958,mobil,3.66,nonaktif
DRV07959,mOtOr,3.74,nonaktif
DRV07960,Mobil,3.89,nonaktif
DRV07961,mOtOr,3.93,Aktif
DRV07962,mobil,4.48,nonaktif
DRV07963,mOtOr,4.28,aktif
DRV07964,mOtOr,3.51,Aktif
DRV07965,mOtOr,3.71,nonaktif
DRV07966,Motor,4.49,nonaktif
DRV07967,Motor,3.71,Aktif
DRV07968,Mobil,4.09,Aktif
DRV07969,Mobil,4.11,nonaktif
DRV07970,mOtOr,3.79,aktif
DRV07971,mobil,4.72,nonaktif
DRV07972,Motor,4.58,aktif
DRV07973,Motor,3.84,nonaktif
DRV07974,MOTOR,3.73,aktif
DRV07975,mobil,4.79,aktif
DRV07976,Motor,4.0,Aktif
DRV07977,Motor,4.52,aktif
DRV07978,MOTOR,4.37,Aktif
DRV07979,Motor,4.64,nonaktif
DRV07980,mobil,4.22,nonaktif
DRV07981,MOTOR,4.51,Aktif
DRV07982,Motor,,aktif
DRV07983,mobil,4.19,nonaktif
DRV07984,mobil,4.28,aktif
DRV07985,Motor,4.71,nonaktif
DRV07986,Motor,4.78,Aktif
DRV07987,mOtOr,3.86,Aktif
DRV07988,Motor,4.89,Aktif
DRV07989,mOtOr,4.23,aktif
DRV07990,mOtOr,3.89,Aktif
DRV07991,MOTOR,4.17,Aktif
DRV07992,Mobil,4.22,aktif
DRV07993,MOTOR,4.0,nonaktif
DRV07994,Mobil,4.4,Aktif
DRV07995,MOTOR,4.34,Aktif
DRV07996,MOTOR,3.72,aktif
DRV07997,MOTOR,4.05,Aktif
DRV07998,Mobil,3.79,nonaktif
DRV07999,MOTOR,4.65,Aktif
DRV08000,mOtOr,4.28,nonaktif
DRV08001,mobil,4.69,Aktif
DRV08002,MOTOR,3.99,nonaktif
DRV08003,mOtOr,3.96,nonaktif
DRV08004,mOtOr,3.75,nonaktif
DRV08005,Mobil,4.55,nonaktif
DRV08006,Motor,4.13,nonaktif
DRV08007,mOtOr,4.64,Aktif
DRV08008,mobil,4.64,nonaktif
DRV08009,MOTOR,4.32,nonaktif
DRV08010,Motor,4.23,aktif
DRV08011,MOTOR,4.78,Aktif
DRV08012,Mobil,4.58,nonaktif
DRV08013,Motor,4.87,aktif
DRV08014,mOtOr,4.32,nonaktif
DRV08015,Motor,3.9,aktif
DRV08016,mOtOr,4.75,aktif
DRV08017,Mobil,4.02,Aktif
DRV08018,Mobil,,nonaktif
DRV08019,Mobil,3.6,nonaktif
DRV08020,Mobil,4.77,nonaktif
DRV08021,mOtOr,3.71,aktif
DRV08022,Mobil,4.87,Aktif
DRV08023,mobil,4.63,aktif
DRV08024,mOtOr,4.38,nonaktif
DRV08025,MOTOR,4.99,aktif
DRV08026,mobil,3.87,aktif
DRV08027,mOtOr,4.08,Aktif
DRV08028,mOtOr,3.75,nonaktif
DRV08029,MOTOR,4.62,nonaktif
DRV08030,mobil,4.93,Aktif
DRV08031,Mobil,4.9,nonaktif
DRV08032,Mobil,5.0,nonaktif
DRV08033,mOtOr,4.2,aktif
DRV08034,Mobil,4.57,Aktif
DRV08035,Mobil,4.19,nonaktif
DRV08036,mobil,,Aktif
DRV08037,Mobil,3.62,aktif
DRV08038,mobil,4.63,aktif
DRV08039,mobil,3.85,nonaktif
DRV08040,mOtOr,4.86,Aktif
DRV08041,Mobil,4.32,aktif
DRV08042,MOTOR,3.55,aktif
DRV08043,MOTOR,4.23,aktif
DRV08044,MOTOR,4.24,nonaktif
DRV08045,MOTOR,4.86,aktif
DRV08046,mOtOr,3.7,nonaktif
DRV08047,mobil,3.5,Aktif
DRV08048,mOtOr,3.96,Aktif
DRV08049,MOTOR,,Aktif
DRV08050,mOtOr,3.88,Aktif
DRV08051,mobil,3.88,Aktif
DRV08052,Mobil,4.81,Aktif
DRV08053,mobil,4.49,aktif
DRV08054,mOtOr,4.56,aktif
DRV08055,mobil,4.34,nonaktif
DRV08056,mOtOr,4.26,Aktif
DRV08057,mobil,4.39,Aktif
DRV08058,Mobil,3.87,nonaktif
DRV08059,Mobil,3.94,Aktif
DRV08060,Mobil,3.61,Aktif
DRV08061,mOtOr,4.41,aktif
DRV08062,mOtOr,4.39,Aktif
DRV08063,Mobil,4.36,aktif
DRV08064,Motor,4.72,nonaktif
DRV08065,Motor,4.35,aktif
DRV08066,Motor,4.0,aktif
DRV08067,mOtOr,4.07,aktif
DRV08068,mOtOr,4.2,nonaktif
DRV08069,mobil,3.99,nonaktif
DRV08070,Motor,4.7,nonaktif
DRV08071,mobil,4.53,nonaktif
DRV08072,Mobil,4.85,Aktif
DRV08073,MOTOR,,nonaktif
DRV08074,Mobil,4.7,Aktif
DRV08075,mOtOr,4.5,Aktif
DRV08076,Motor,4.16,nonaktif
DRV08077,mobil,3.76,aktif
DRV08078,Motor,3.86,nonaktif
DRV08079,MOTOR,4.45,nonaktif
DRV08080,Mobil,3.72,nonaktif
DRV08081,mOtOr,4.83,Aktif
DRV08082,Motor,4.19,aktif
DRV08083,mOtOr,3.73,nonaktif
DRV08084,Mobil,4.42,aktif
DRV08085,mobil,4.0,nonaktif
DRV08086,mobil,3.63,Aktif
DRV08087,mOtOr,3.72,Aktif
DRV08088,Mobil,3.75,aktif
DRV08089,mOtOr,3.81,aktif
DRV08090,Motor,4.25,aktif
DRV08091,Motor,3.51,Aktif
DRV08092,MOTOR,4.2,nonaktif
DRV08093,MOTOR,3.83,aktif
DRV08094,MOTOR,3.85,aktif
DRV08095,mobil,3.7,aktif
DRV08096,Motor,4.9,aktif
DRV08097,mOtOr,4.03,Aktif
DRV08098,mobil,4.4,nonaktif
DRV08099,mOtOr,3.65,Aktif
DRV08100,Motor,4.78,nonaktif
DRV08101,MOTOR,4.81,nonaktif
DRV08102,mobil,3.8,nonaktif
DRV08103,Motor,3.9,nonaktif
DRV08104,Mobil,3.56,nonaktif
DRV08105,mOtOr,3.56,aktif
DRV08106,Motor,4.77,aktif
DRV08107,Motor,4.07,nonaktif
DRV08108,mOtOr,3.9,aktif
DRV08109,mOtOr,3.94,Aktif
DRV08110,Mobil,4.82,nonaktif
DRV08111,Mobil,3.78,Aktif
DRV08112,MOTOR,4.23,nonaktif
DRV08113,mOtOr,3.87,nonaktif
DRV08114,Mobil,4.71,aktif
DRV08115,MOTOR,4.55,aktif
DRV08116,MOTOR,4.64,Aktif
DRV08117,Motor,3.93,nonaktif
DRV08118,mOtOr,3.58,nonaktif
DRV08119,MOTOR,4.86,aktif
DRV08120,Mobil,4.0,Aktif
DRV08121,mOtOr,4.37,Aktif
DRV08122,mobil,4.37,nonaktif
DRV08123,MOTOR,4.24,nonaktif
DRV08124,Mobil,3.81,Aktif
DRV08125,mOtOr,3.6,aktif
DRV08126,Motor,3.62,aktif
DRV08127,MOTOR,3.59,nonaktif
DRV08128,MOTOR,4.97,nonaktif
DRV08129,Mobil,3.62,aktif
DRV08130,mOtOr,3.83,nonaktif
DRV08131,MOTOR,4.91,aktif
DRV08132,mOtOr,3.7,aktif
DRV08133,mobil,4.9,Aktif
DRV08134,Motor,4.58,Aktif
DRV08135,mobil,4.06,aktif
DRV08136,Motor,4.23,aktif
DRV08137,Mobil,4.0,aktif
DRV08138,Motor,3.55,aktif
DRV08139,MOTOR,4.97,aktif
DRV08140,MOTOR,3.69,aktif
DRV08141,mobil,3.74,aktif
DRV08142,mOtOr,4.66,Aktif
DRV08143,mobil,4.76,Aktif
DRV08144,MOTOR,4.61,aktif
DRV08145,Mobil,4.74,Aktif
DRV08146,mOtOr,4.7,Aktif
DRV08147,mOtOr,3.99,nonaktif
DRV08148,Mobil,3.72,aktif
DRV08149,mobil,3.74,Aktif
DRV08150,mobil,4.24,aktif
DRV08151,MOTOR,4.82,Aktif
DRV08152,mOtOr,3.93,nonaktif
DRV08153,mobil,3.88,Aktif
DRV08154,mobil,4.07,Aktif
DRV08155,MOTOR,4.2,nonaktif
DRV08156,mOtOr,4.95,aktif
DRV08157,Motor,3.54,aktif
DRV08158,Motor,3.71,nonaktif
DRV08159,Motor,4.1,Aktif
DRV08160,mobil,3.91,nonaktif
DRV08161,Motor,4.2,Aktif
DRV08162,Motor,4.55,aktif
DRV08163,MOTOR,4.72,aktif
DRV08164,Mobil,4.72,nonaktif
DRV08165,MOTOR,4.24,Aktif
DRV08166,MOTOR,3.66,nonaktif
DRV08167,mOtOr,4.34,Aktif
DRV08168,mOtOr,4.08,Aktif
DRV08169,MOTOR,3.65,nonaktif
DRV08170,MOTOR,4.06,nonaktif
DRV08171,Motor,3.51,aktif
DRV08172,Mobil,3.6,Aktif
DRV08173,mOtOr,4.71,Aktif
DRV08174,MOTOR,,nonaktif
DRV08175,Motor,3.9,Aktif
DRV08176,MOTOR,3.58,Aktif
DRV08177,mOtOr,4.3,aktif
DRV08178,MOTOR,4.16,nonaktif
DRV08179,MOTOR,3.66,Aktif
DRV08180,Mobil,4.78,Aktif
DRV08181,MOTOR,4.03,aktif
DRV08182,mobil,3.53,nonaktif
DRV08183,MOTOR,3.52,aktif
DRV08184,Motor,4.66,Aktif
DRV08185,Mobil,3.63,nonaktif
DRV08186,MOTOR,3.73,Aktif
DRV08187,Motor,4.54,aktif
DRV08188,Motor,4.37,nonaktif
DRV08189,MOTOR,3.68,aktif
DRV08190,mOtOr,4.43,Aktif
DRV08191,mobil,4.26,nonaktif
DRV08192,Mobil,4.71,Aktif
DRV08193,Mobil,4.91,nonaktif
DRV08194,Motor,3.87,nonaktif
DRV08195,Mobil,4.81,aktif
DRV08196,mOtOr,4.14,nonaktif
DRV08197,Motor,3.56,aktif
DRV08198,mOtOr,4.11,nonaktif
DRV08199,MOTOR,4.19,Aktif
DRV08200,MOTOR,3.81,nonaktif
DRV08201,Mobil,4.17,Aktif
DRV08202,Mobil,3.91,aktif
DRV08203,Mobil,3.73,nonaktif
DRV08204,mobil,4.02,nonaktif
DRV08205,MOTOR,3.6,aktif
DRV08206,mobil,4.71,Aktif
DRV08207,Mobil,3.75,aktif
DRV08208,MOTOR,4.43,nonaktif
DRV08209,MOTOR,4.23,aktif
DRV08210,mobil,3.65,nonaktif
DRV08211,Motor,4.96,aktif
DRV08212,Motor,3.83,nonaktif
DRV08213,MOTOR,4.92,Aktif
DRV08214,MOTOR,3.54,nonaktif
DRV08215,Mobil,4.2,nonaktif
DRV08216,Motor,4.98,nonaktif
DRV08217,Mobil,3.6,aktif
DRV08218,mobil,4.14,Aktif
DRV08219,mobil,3.73,aktif
DRV08220,mobil,3.89,aktif
DRV08221,Motor,4.91,Aktif
DRV08222,MOTOR,4.47,Aktif
DRV08223,Mobil,4.52,aktif
DRV08224,Mobil,4.77,nonaktif
DRV08225,Mobil,4.93,nonaktif
DRV08226,Motor,4.32,Aktif
DRV08227,Motor,4.36,Aktif
DRV08228,Mobil,4.88,Aktif
DRV08229,Motor,4.47,aktif
DRV08230,Mobil,4.87,nonaktif
DRV08231,MOTOR,4.78,aktif
DRV08232,mobil,,nonaktif
DRV08233,Motor,4.91,nonaktif
DRV08234,Motor,3.72,aktif
DRV08235,mobil,3.63,Aktif
DRV08236,mOtOr,3.81,aktif
DRV08237,Mobil,4.92,aktif
DRV08238,mobil,3.84,Aktif
DRV08239,MOTOR,3.92,aktif
DRV08240,MOTOR,4.76,Aktif
DRV08241,Motor,3.59,aktif
DRV08242,mobil,4.63,Aktif
DRV08243,mobil,4.76,aktif
DRV08244,Mobil,,Aktif
DRV08245,Motor,3.6,aktif
DRV08246,Mobil,4.91,aktif
DRV08247,Motor,4.23,aktif
DRV08248,MOTOR,3.96,aktif
DRV08249,Motor,3.61,aktif
DRV08250,Mobil,4.21,nonaktif
DRV08251,mOtOr,4.71,nonaktif
DRV08252,Motor,4.91,aktif
DRV08253,MOTOR,3.54,nonaktif
DRV08254,MOTOR,4.46,Aktif
DRV08255,Motor,4.15,Aktif
DRV08256,mOtOr,4.29,aktif
DRV08257,MOTOR,4.11,aktif
DRV08258,mobil,3.74,nonaktif
DRV08259,Mobil,4.66,Aktif
DRV08260,Motor,4.43,Aktif
DRV08261,MOTOR,3.87,Aktif
DRV08262,mobil,4.52,nonaktif
DRV08263,mobil,4.32,aktif
DRV08264,Motor,4.03,Aktif
DRV08265,MOTOR,3.83,nonaktif
DRV08266,mobil,,Aktif
DRV08267,MOTOR,4.17,aktif
DRV08268,Motor,3.89,nonaktif
DRV08269,mOtOr,3.97,aktif
DRV08270,mOtOr,4.23,nonaktif
DRV08271,Mobil,3.7,Aktif
DRV08272,Mobil,4.77,Aktif
DRV08273,Motor,4.97,Aktif
DRV08274,mOtOr,4.35,Aktif
DRV08275,Motor,4.38,Aktif
DRV08276,Motor,3.93,nonaktif
DRV08277,Motor,4.6,Aktif
DRV08278,mobil,4.17,Aktif
DRV08279,Mobil,3.8,Aktif
DRV08280,MOTOR,4.64,Aktif
DRV08281,mobil,4.69,nonaktif
DRV08282,mobil,4.0,Aktif
DRV08283,mobil,4.29,nonaktif
DRV08284,Motor,4.79,Aktif
DRV08285,Motor,4.58,nonaktif
DRV08286,MOTOR,4.85,nonaktif
DRV08287,mOtOr,4.76,Aktif
DRV08288,Mobil,3.96,Aktif
DRV08289,MOTOR,4.21,aktif
DRV08290,MOTOR,3.8,Aktif
DRV08291,Mobil,4.43,aktif
DRV08292,Motor,3.91,Aktif
DRV08293,mobil,3.57,Aktif
DRV08294,Motor,4.51,Aktif
DRV08295,mobil,4.42,nonaktif
DRV08296,mobil,3.7,Aktif
DRV08297,Motor,4.93,aktif
DRV08298,MOTOR,4.5,aktif
DRV08299,mobil,3.93,Aktif
DRV08300,mOtOr,4.39,nonaktif
DRV08301,mOtOr,4.08,Aktif
DRV08302,mobil,4.64,aktif
DRV08303,MOTOR,3.85,nonaktif
DRV08304,mobil,3.7,nonaktif
DRV08305,Mobil,3.83,aktif
DRV08306,Mobil,3.64,aktif
DRV08307,mOtOr,4.29,aktif
DRV08308,Mobil,3.83,nonaktif
DRV08309,mOtOr,4.18,aktif
DRV08310,Motor,4.08,nonaktif
DRV08311,mOtOr,4.82,nonaktif
DRV08312,MOTOR,4.8,aktif
DRV08313,Motor,4.51,aktif
DRV08314,MOTOR,4.12,Aktif
DRV08315,Mobil,4.9,nonaktif
DRV08316,mOtOr,4.27,aktif
DRV08317,Mobil,4.07,Aktif
DRV08318,mOtOr,3.52,nonaktif
DRV08319,MOTOR,4.62,Aktif
DRV08320,mobil,3.7,nonaktif
DRV08321,MOTOR,3.53,nonaktif
DRV08322,MOTOR,3.87,Aktif
DRV08323,mOtOr,4.71,nonaktif
DRV08324,mOtOr,4.11,aktif
DRV08325,MOTOR,3.65,Aktif
DRV08326,Motor,3.55,Aktif
DRV08327,Mobil,4.9,nonaktif
DRV08328,mOtOr,4.57,Aktif
DRV08329,mobil,4.72,Aktif
DRV08330,mOtOr,4.75,Aktif
DRV08331,Motor,3.52,Aktif
DRV08332,Motor,3.56,nonaktif
DRV08333,mobil,4.17,Aktif
DRV08334,mobil,4.5,Aktif
DRV08335,mobil,3.93,nonaktif
DRV08336,mobil,4.71,Aktif
DRV08337,mobil,3.87,aktif
DRV08338,Mobil,4.96,aktif
DRV08339,Mobil,4.14,Aktif
DRV08340,mobil,4.56,nonaktif
DRV08341,Motor,3.53,nonaktif
DRV08342,mobil,3.97,aktif
DRV08343,Mobil,4.54,aktif
DRV08344,Mobil,,Aktif
DRV08345,MOTOR,4.02,nonaktif
DRV08346,mobil,4.84,aktif
DRV08347,mobil,4.59,aktif
DRV08348,Mobil,4.43,Aktif
DRV08349,mOtOr,3.55,aktif
DRV08350,Mobil,3.56,aktif
DRV08351,MOTOR,4.19,nonaktif
DRV08352,MOTOR,3.68,nonaktif
DRV08353,mobil,4.27,Aktif
DRV08354,Motor,3.63,Aktif
DRV08355,MOTOR,4.52,Aktif
DRV08356,MOTOR,3.57,aktif
DRV08357,Mobil,4.39,nonaktif
DRV08358,mobil,4.22,nonaktif
DRV08359,Motor,4.18,aktif
DRV08360,Mobil,4.05,nonaktif
DRV08361,mOtOr,4.23,nonaktif
DRV08362,mOtOr,4.41,Aktif
DRV08363,mobil,4.82,Aktif
DRV08364,Mobil,4.71,Aktif
DRV08365,Motor,4.89,aktif
DRV08366,mobil,4.38,aktif
DRV08367,mobil,4.69,aktif
DRV08368,mobil,3.84,aktif
DRV08369,Mobil,4.29,Aktif
DRV08370,Mobil,4.59,aktif
DRV08371,mOtOr,4.89,Aktif
DRV08372,Motor,3.6,Aktif
DRV08373,Motor,4.14,nonaktif
DRV08374,mobil,4.72,nonaktif
DRV08375,mobil,4.2,aktif
DRV08376,mobil,3.92,Aktif
DRV08377,mOtOr,3.67,Aktif
DRV08378,MOTOR,4.87,Aktif
DRV08379,MOTOR,4.82,nonaktif
DRV08380,mobil,4.41,Aktif
DRV08381,MOTOR,3.91,nonaktif
DRV08382,mOtOr,4.14,aktif
DRV08383,Motor,3.82,nonaktif
DRV08384,mOtOr,3.77,Aktif
DRV08385,mOtOr,3.65,nonaktif
DRV08386,Motor,3.69,nonaktif
DRV08387,MOTOR,4.78,Aktif
DRV08388,Mobil,4.33,nonaktif
DRV08389,MOTOR,3.86,nonaktif
DRV08390,MOTOR,4.46,aktif
DRV08391,Mobil,4.45,nonaktif
DRV08392,MOTOR,,nonaktif
DRV08393,MOTOR,3.93,nonaktif
DRV08394,Mobil,3.87,nonaktif
DRV08395,mobil,4.98,Aktif
DRV08396,MOTOR,3.56,nonaktif
DRV08397,Mobil,,Aktif
DRV08398,mOtOr,3.6,aktif
DRV08399,MOTOR,4.73,aktif
DRV08400,mOtOr,4.62,Aktif
DRV08401,MOTOR,4.98,Aktif
DRV08402,mOtOr,3.68,Aktif
DRV08403,mobil,4.37,nonaktif
DRV08404,mOtOr,3.6,aktif
DRV08405,Motor,3.86,Aktif
DRV08406,Motor,,Aktif
DRV08407,mobil,4.03,aktif
DRV08408,Motor,3.77,nonaktif
DRV08409,Mobil,4.16,aktif
DRV08410,Motor,4.17,Aktif
DRV08411,mobil,3.62,nonaktif
DRV08412,MOTOR,4.83,Aktif
DRV08413,mobil,3.67,Aktif
DRV08414,mOtOr,3.8,nonaktif
DRV08415,MOTOR,4.27,aktif
DRV08416,Motor,4.87,nonaktif
DRV08417,mOtOr,4.7,Aktif
DRV08418,mobil,4.74,nonaktif
DRV08419,Mobil,4.73,aktif
DRV08420,mOtOr,3.68,nonaktif
DRV08421,Motor,4.34,Aktif
DRV08422,mOtOr,4.82,nonaktif
DRV08423,Mobil,,aktif
DRV08424,mOtOr,3.92,aktif
DRV08425,Motor,4.57,nonaktif
DRV08426,Motor,4.07,Aktif
DRV08427,mOtOr,4.34,nonaktif
DRV08428,Motor,4.48,Aktif
DRV08429,Mobil,4.46,Aktif
DRV08430,mOtOr,4.51,Aktif
DRV08431,Motor,4.6,Aktif
DRV08432,mOtOr,4.96,Aktif
DRV08433,MOTOR,4.33,Aktif
DRV08434,MOTOR,4.6,nonaktif
DRV08435,mOtOr,4.19,Aktif
DRV08436,Motor,4.43,aktif
DRV08437,Mobil,4.05,Aktif
DRV08438,Motor,4.8,Aktif
DRV08439,mobil,3.83,nonaktif
DRV08440,Motor,3.92,nonaktif
DRV08441,Motor,3.81,Aktif
DRV08442,MOTOR,4.18,Aktif
DRV08443,MOTOR,4.24,Aktif
DRV08444,mOtOr,4.17,Aktif
DRV08445,Motor,4.62,Aktif
DRV08446,MOTOR,3.66,nonaktif
DRV08447,Motor,3.69,Aktif
DRV08448,mobil,3.52,nonaktif
DRV08449,mobil,4.89,nonaktif
DRV08450,Mobil,4.15,Aktif
DRV08451,mOtOr,3.96,Aktif
DRV08452,Mobil,4.58,Aktif
DRV08453,mOtOr,4.15,aktif
DRV08454,mOtOr,4.05,Aktif
DRV08455,Motor,4.16,Aktif
DRV08456,Mobil,3.59,aktif
DRV08457,mobil,,aktif
DRV08458,mOtOr,3.52,nonaktif
DRV08459,mobil,4.95,aktif
DRV08460,MOTOR,4.43,Aktif
DRV08461,MOTOR,4.48,nonaktif
DRV08462,Mobil,3.99,nonaktif
DRV08463,MOTOR,4.82,aktif
DRV08464,Motor,4.22,aktif
DRV08465,mobil,4.39,Aktif
DRV08466,MOTOR,4.92,Aktif
DRV08467,mobil,4.51,Aktif
DRV08468,MOTOR,3.91,Aktif
DRV08469,mobil,4.58,nonaktif
DRV08470,Mobil,3.89,nonaktif
DRV08471,Mobil,4.49,Aktif
DRV08472,MOTOR,3.62,aktif
DRV08473,MOTOR,4.97,Aktif
DRV08474,mOtOr,3.95,nonaktif
DRV08475,Motor,4.78,nonaktif
DRV08476,Motor,4.31,nonaktif
DRV08477,MOTOR,4.65,nonaktif
DRV08478,Motor,4.99,Aktif
DRV08479,Motor,3.95,Aktif
DRV08480,MOTOR,3.68,Aktif
DRV08481,MOTOR,4.67,Aktif
DRV08482,Motor,3.51,Aktif
DRV08483,Motor,,Aktif
DRV08484,mOtOr,4.63,nonaktif
DRV08485,mOtOr,3.67,Aktif
DRV08486,mobil,4.57,Aktif
DRV08487,Motor,,Aktif
DRV08488,Motor,4.47,nonaktif
DRV08489,mobil,4.6,aktif
DRV08490,Motor,4.64,aktif
DRV08491,MOTOR,,nonaktif
DRV08492,Motor,4.02,Aktif
DRV08493,mobil,4.13,aktif
DRV08494,MOTOR,4.29,aktif
DRV08495,Mobil,3.88,aktif
DRV08496,MOTOR,4.3,nonaktif
DRV08497,MOTOR,4.46,aktif
DRV08498,Mobil,4.85,aktif
DRV08499,MOTOR,4.36,nonaktif
DRV08500,Mobil,4.94,Aktif
DRV08501,mOtOr,4.74,aktif
DRV08502,Mobil,3.94,nonaktif
DRV08503,Mobil,3.57,Aktif
DRV08504,mobil,3.74,aktif
DRV08505,Mobil,3.54,nonaktif
DRV08506,Mobil,4.25,Aktif
DRV08507,MOTOR,,Aktif
DRV08508,Mobil,3.9,nonaktif
DRV08509,Motor,4.83,Aktif
DRV08510,Mobil,4.45,aktif
DRV08511,mobil,3.81,aktif
DRV08512,Motor,,Aktif
DRV08513,MOTOR,4.33,nonaktif
DRV08514,Mobil,4.87,Aktif
DRV08515,mobil,4.76,nonaktif
DRV08516,Motor,4.18,Aktif
DRV08517,Mobil,3.69,aktif
DRV08518,Mobil,4.4,aktif
DRV08519,MOTOR,3.72,Aktif
DRV08520,Mobil,3.68,nonaktif
DRV08521,Mobil,4.44,aktif
DRV08522,Mobil,4.87,Aktif
DRV08523,MOTOR,4.79,aktif
DRV08524,MOTOR,4.97,aktif
DRV08525,mOtOr,4.17,nonaktif
DRV08526,MOTOR,4.66,Aktif
DRV08527,mobil,3.56,aktif
DRV08528,Motor,4.21,aktif
DRV08529,mobil,4.36,Aktif
DRV08530,MOTOR,3.85,nonaktif
DRV08531,mobil,3.79,aktif
DRV08532,mobil,4.47,aktif
DRV08533,Motor,4.57,aktif
DRV08534,mOtOr,4.06,aktif
DRV08535,mOtOr,3.96,Aktif
DRV08536,Motor,4.19,Aktif
DRV08537,mobil,4.4,Aktif
DRV08538,mobil,4.35,aktif
DRV08539,Mobil,4.36,aktif
DRV08540,mOtOr,3.76,Aktif
DRV08541,Motor,,aktif
DRV08542,mobil,4.13,aktif
DRV08543,Mobil,5.0,nonaktif
DRV08544,Motor,4.99,Aktif
DRV08545,Motor,,aktif
DRV08546,mobil,4.47,nonaktif
DRV08547,Mobil,4.92,nonaktif
DRV08548,MOTOR,,nonaktif
DRV08549,Mobil,4.67,aktif
DRV08550,MOTOR,4.57,Aktif
DRV08551,mOtOr,3.75,Aktif
DRV08552,Mobil,4.39,nonaktif
DRV08553,mOtOr,4.04,nonaktif
DRV08554,mobil,4.22,Aktif
DRV08555,mOtOr,4.21,nonaktif
DRV08556,MOTOR,4.83,nonaktif
DRV08557,Mobil,3.68,Aktif
DRV08558,Mobil,4.51,nonaktif
DRV08559,mobil,3.69,aktif
DRV08560,mOtOr,3.69,nonaktif
DRV08561,mobil,4.38,Aktif
DRV08562,mOtOr,3.97,Aktif
DRV08563,MOTOR,4.18,nonaktif
DRV08564,Mobil,3.83,Aktif
DRV08565,mobil,4.25,aktif
DRV08566,MOTOR,4.87,Aktif
DRV08567,Motor,4.16,nonaktif
DRV08568,MOTOR,3.53,nonaktif
DRV08569,mobil,4.35,nonaktif
DRV08570,MOTOR,4.14,aktif
DRV08571,MOTOR,3.51,Aktif
DRV08572,mobil,4.22,aktif
DRV08573,mOtOr,4.87,aktif
DRV08574,Mobil,4.7,nonaktif
DRV08575,Motor,4.46,aktif
DRV08576,mOtOr,4.42,aktif
DRV08577,Motor,4.72,Aktif
DRV08578,Mobil,3.73,nonaktif
DRV08579,mobil,4.48,aktif
DRV08580,Motor,3.85,Aktif
DRV08581,Mobil,4.45,nonaktif
